,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,rating
80936,1401901204,Contacting Your Spirit Guide (Book w/CD),Sylvia Browne,2002,Hay House,5.0
80937,0688121896,Beggars in Spain (Beggars Trilogy (Hardcover)),Nancy Kress,1993,William Morrow &amp; Company,2.875
80938,0821739050,Dreaming Wolf (Medicine Trail),C. Clifton Wisler,1992,Kensington Pub Corp (Mm),9.0
80939,0882898841,The Shepherd of the Hills,Harold Bell Wright,1992,Pelican Publishing Company,8.0
80940,0061015512,Minutes to Burn,Gregg Hurwitz,2002,HarperTorch,3.5
80941,0451458036,"Silver Wolf, Black Falcon (Mithgar)",Dennis L. McKiernan,2001,Roc,5.333333333333333
80942,082176568X,The Dream,Kat Martin,2000,Zebra Books,0.8333333333333334
80943,037370688X,"That Old Devil Moon (Women Who Dare) (Harlequin Superromance, No 688)",Anne Logan,1996,Harlequin,1.6666666666666667
80944,0394520319,The Book of Lights,Chaim Potok,1981,Random House Inc,0.0
80945,0553073370,"Food Cop: Yolanda, Tell Us What to Eat!",Yolanda Bergman,1991,Bantam Dell Pub Group,0.0
80946,0942237161,Creative Touches: Memories in the Making Series (Memories in the Making),Anne Van Wagner Childs,1992,Leisure Arts Inc.,8.0
80947,1880985209,Letters to Rollins,R.K. Overton,1994,2.13.61 Publications,8.0
80948,3430160960,Gegenspieler.,Gonzalo Lira,1998,Econ,0.0
80949,0451406753,77th Street Requiem (Maggie Macgowen Mystery),Wendy Hornsby,1996,Onyx Books,7.0
80950,0553583476,Sense of Evil,KAY HOOPER,2004,Bantam,2.2857142857142856
80951,0375713859,Vuelo Del Cisne,Rosario Ferre,2002,Vintage Books USA,2.0
80952,0312991509,Blood is the Sky (An Alex McKnight Novel),Steve Hamilton,2004,St. Martin's Paperbacks,4.666666666666667
80953,0374522839,The Death of Artemio Cruz,Carlos Fuentes,1991,Noonday Press,1.4
80954,0807068543,Song for Anninho,Gayl Jones,1999,Beacon Press,0.0
80955,0425189457,You've Got Murder,Donna Andrews,2003,Berkley Publishing Group,1.8
80956,0394560345,Who Killed CBS: The Undoing of America's Number One News Network,Peter J. Boyer,1988,Random House Inc,3.0
80957,0380787075,Fear of Frying (Jane Jeffry Mysteries (Paperback)),Jill Churchill,1998,Avon,3.588235294117647
80958,0553574019,The Martians,Kim Stanley Robinson,2000,Spectra Books,3.9
80959,0380792966,Child of the River: : The First Book of Confluence (Confluence Trilogy (Paperback)),Paul J. McAuley,1999,Eos,0.0
80960,0380792974,Ancients of Days : The Second Book of Confluence (Confluence Trilogy (Paperback)),Paul J. McAuley,2000,Eos,0.0
80961,076534193X,The Secret of Life,Paul McAuley,2002,Tor Books,1.4
80962,0786914041,"The Spine of the World (Forgotten Realms:  Paths of Darkness, Book 2)",R. A. Salvatore,2000,Wizards of the Coast,2.3529411764705883
80963,0345430433,"Ascendance (The Second DemonWars Saga, Book 1)",R.A. SALVATORE,2002,Del Rey,3.5
80964,0671013971,"The Two Front War (Star Trek New Frontier, No 3)",Peter David,1997,Star Trek,2.3157894736842106
80965,088001671X,Life Out There: The Truth Of- And Search For- Extraterrestrial Life,Michael White,1999,Ecco Press,0.0
80966,0786881879,Five Equations That Changed the World : The Power and Poetry of Mathematics,Michael Guillen,1996,Hyperion,0.0
80967,0880387262,Jewels of Elvish,Nancy Varian Berberick,1989,Wizards of the Coast,2.0
80968,0684818221,ABOUT TIME: Einstein's Unfinished Revolution,Paul Davies,1996,Simon &amp; Schuster,2.3333333333333335
80969,0062514792,What Will Be: How the New World of Information Will Change Our Lives,Michael L. Dertouzos,1997,HarperSanFrancisco,0.0
80970,0671656015,ADVENTURE ALYX P,Joanna Russ,1986,Baen,0.0
80971,0471123080,Would-Be Worlds: How Simulation Is Changing the Frontiers of Science,J. L. Casti,1996,John Wiley &amp; Sons,0.0
80972,0345360885,Precious Cargo (Book 2 of Angel's Luck),Joe Clifford Faust,1989,Del Rey Books,2.3333333333333335
80973,0671778978,VIRTUAL REALITY: THE REVOLUTIONARY TECHNOLOGY OF COMPUTER-GENERATED ARTIFICIAL WORLDS-AND HOW IT,Howard Rheingold,1992,Simon &amp; Schuster,0.0
80974,0373707568,"Laura'S Baby  (9 Months Later) (Harlequin Superromance, No 756)",Rebecca Winters,1997,Harlequin,0.0
80975,0373707576,"Doctors In The House (Harlequin Superromance, No 757)",Ellen James,1997,Harlequin,1.3636363636363635
80976,0373707797,"Man She Left Behind (Harlequin Superromance, No 779)",David A. Carter,1998,Harlequin,1.25
80977,0201328429,"Six Not-So-Easy Pieces: Einstein's Relativity, Symmetry, and Space-Time (Helix Books)",Richard P. Feynman,1998,Perseus Books Group,4.5
80978,0140248145,"In Search of the Edge of Time: Black Holes, White Holes, Wormholes (Practical Resources for the Mental Health Professionals)",John Gribbin,1999,Penguin Books,0.0
80979,1864482435,Bog Bodies: Mummies and Curious Corpses (True Stories),Natalie Jane Prior,1996,"Allen &amp; Unwin Pty., Limited (Australia)",0.0
80980,0553344323,In Search of the Double Helix,John Gribbin,1987,Bantam Books,2.3333333333333335
80981,1891620193,The Control Revolution: How The Internet is Putting Individuals in Charge and Changing the World We Know,Andrew L. Shapiro,1999,PublicAffairs,0.0
80982,1859841295,"Catastrophism: Asteroids, Comets and Other Dynamic Events in Earth History",Richard Huggett,1998,Verso,0.0
80983,0684838613,The WHOLE SHEBANG : A STATE OF THE UNIVERSE S REPORT,Timothy Ferris,1998,Simon &amp; Schuster,0.0
80984,044046191X,"Nate The Great And The Missing Key (Nate The Great, paper)",MARJORIE SHARMAT,1982,Yearling Books,0.0
80985,0195092589,The Metaphysics of Virtual Reality,Michael Heim,1994,Oxford University Press,5.0
80986,0064441385,Lulu Goes to Witch School (I Can Read Book 2),Jane O'Connor,1990,HarperTrophy,0.0
80987,0893750980,Cinderella,Charles Perrault,1979,Troll Communications,0.0
80988,0465069908,River Out of Eden: A Darwinian View of Life (Science Masters Series),Richard Dawkins,1996,HarperCollins Publishers,1.75
80989,0671039687,"The Flying Flea, Callie and Me (Gray Cat, 1)",Bill Wallace,1999,Aladdin,0.0
80990,0590466577,Winter Wonderland (Read with Me Cartwheel Books (Scholastic Paperback)),Dick Smith,1996,Scholastic,2.3333333333333335
80991,057507390X,Altered Carbon (Gollancz SF S.),Richard Morgan,2002,Gollancz,2.7777777777777777
80992,156261309X,"The Butterfly Book: A Kid's Guide to Attracting, Raising, and Keeping Butterflies",Kersten Hamilton,1997,Avalon Travel Publishing,0.0
80993,0439317924,Mr. Monopoly's Amusement Park: A Math Adventure (My First Games/ Monopoly Jr),Jackie Glassman,2001,Scholastic,0.0
80994,072145058X,Cinderella,Ladybird Books,1987,Penguin Putnam,0.0
80995,0553273469,"The Black Tower (The Dungeon, Vol 1)",Richard A. Lupoff,1988,Spectra Books,1.8
80996,034537908X,Knights of Dark Renown,David Gemmell,1993,Del Rey Books,0.0
80997,034538119X,"The Warden of Horses (The Slow World, Book 2)",Karen Ripley,1994,Del Rey Books,0.0
80998,0553108174,War of the Rats: A Novel,David L. Robbins,1999,Bantam Books,5.333333333333333
80999,0525944168,The Same Embrace,Michael Lowenthal,1998,Penguin USA,0.0
81000,0380757524,"Phases in Chaos (Isaac's Universe, Vol. 2)",Martin H. Greenberg,1991,Harper Mass Market Paperbacks (Mm),0.0
81001,0879977299,Moongather of Sorcery 1,Jo Clayton,0,Penguin Putnam~mass,0.0
81002,0440084717,The talk show murders,Steve Allen,1982,Delacorte Press,6.0
81003,0345377184,Mind Light,Margaret Davis,1993,Del Rey Books,3.3333333333333335
81004,0441004989,Deathweave,Cary Osborne,1998,Ace Books,0.0
81005,0451456181,Hung Out (Mag Force 7 Series),Margaret Weis,1998,Roc,0.0
81006,0886771064,"Isaac Asimov Presents the Great Sf Stories: 14/1952 (Daw Collectors Book, No 660)",Isaac Asimov,1986,New Amer Library,0.0
81007,0451452526,Dr. Dimension,John Dechancie,1994,New Amer Library (Mm),2.3333333333333335
81008,0553285661,The Usurper (Kingdoms),Angus Wells,1990,Bantam,0.0
81009,0671743538,"Corona (Star Trek, No 15)",Greg Bear,1991,Star Trek,0.0
81010,0688112439,"Talking from 9 to 5: How Women's and Men's Conversational Styles Affect Who Gets Heard, Who Gets Credit, and What Gets Done at Work","Deborah, Ph.D. Tannen",1994,Harpercollins,2.142857142857143
81011,0671505009,The CASE OF THE DANGEROUS SOLUTION (NANCY DREW 127) : THE CASE OF THE DANGEROUS SOLUTION,Carolyn Keene,1995,Aladdin,0.0
81012,0671505084,The SIGN OF THE FALCON (NANCY DREW 130) : THE SIGN OF THE FALCON (NANCY DREW ON CAMPUS),Carolyn Keene,1996,Aladdin,0.0
81013,0345278399,The Mastermind of Mars (Mars (del Rey Books Numbered)),Edgar Rice Burroughs,1973,Del Rey Books,5.0
81014,0380768801,Warstrider: Rebellion (Warstrider),William H. Keith,1993,Harpercollins,0.0
81015,0880298456,Shiloh,Shelby Foote,0,Dorset House Publishing Co Inc,0.0
81016,0812544501,Tam Lin (The Fairy Tale Series),Pamela Dean,1992,Tor Books (Mm),3.625
81017,0345307895,Walk in My Soul,LUCIA ST CLAIR ROBSON,1985,Ballantine Books,2.5
81018,0812547500,Wizards' Worlds,Andre Norton,1990,Tor Books (Mm),0.0
81019,0345379063,"Legend (Drenai Tales, Book 1)",David Gemmell,1994,Del Rey Books,0.0
81020,0446312967,The Ringed Castle,Dorothy Dunnett,1984,Warner Books (Mm),0.0
81021,0671221248,MORE JOS         P,Alex Comfort,1975,Pocket,2.0
81022,0964692503,"Information Graphics: A Comprehensive Illustrated Reference : Visual Tools for Analyzing, Managing, and Communicating",Robert L. Harris,1996,Management Graphics,0.0
81023,0072311908,Programming in Visual Basic 6.0 with Working Model CD-ROM,Julia Case Bradley,1998,McGraw-Hill/Irwin,0.0
81024,080652099X,The Jimmy Buffett Scrapbook,Mark Humphrey,2000,Citadel Press,8.0
81025,0446355763,The Secret Country,Frank O'Neill,1989,Warner Books,5.0
81026,3442447380,The Beach. [Der Strand].,Alex Garland,2000,Goldmann,4.333333333333333
81027,3442452643,Bridget Jones. Am Rande des Wahnsinns.,Helen Fielding,2002,Goldmann,3.9523809523809526
81028,3442422027,Der Jade - Pavillon. Roman.,Heinz GÃ?Â¼nther Konsalik,1993,Goldmann,2.0
81029,3499123126,Die Prager Orgie,P Roth,0,Rowohlt Taschenbuch Verlag GmbH,0.0
81030,3499134934,Paarungen,Peter Schneider,0,Distribooks Int'l+inc,0.0
81031,3442727502,Blitzeis.,Peter Stamm,2001,btb,6.75
81032,3404136276,Der Inquisitor.,Wolfgang Hohlbein,1995,LÃ?Â¼bbe,4.5
81033,3426617684,Mein schwuler Friseur - oder wie Sie sich mit 2222 Vorurteilen Ã?Â¼ber Ihre Mitmenschen lustig machen.,Oliver Kuhn,2000,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co.",3.3333333333333335
81034,1861873069,Be What You Believe in (Values for Living),Helen Exley,2002,Exley Giftbooks,9.0
81035,0451525086,Death of Ivan Ilych and Other Stories,Leo Tolstoy,1976,Signet Classics,1.25
81036,349923324X,NeununddreiÃ?Â?igneunzig / 39.90.,Frederic Beigbeder,2002,Rowohlt Tb.,3.4
81037,0698118790,The Ghost in the Tokaido Inn,Dorothy Hoobler,2001,Puffin Books,4.5
81038,0965096734,"The Amber Spyglass, His Dark Materials Book Three",Philip Pullman,2000,Knopf,0.0
81039,0965668355,"The Subtle Knife (His Dark Materials, Book II)",Philip Pullman,1997,KNOPF,0.0
81040,0843942614,Becoming,Catherine Lanigan,1997,Leisure Books,5.0
81041,0440237092,Black Water Transit,Carsten Stroud,2002,Dell Publishing Company,5.6
81042,0345337638,"The Silicon Mage (Windrose Chronicles, Book 2)",Barbara Hambly,1988,Del Rey Books,2.769230769230769
81043,0452275695,No Telephone to Heaven,Michelle Cliff,1996,Plume Books,3.5
81044,0679427244,Remembering Babylon,David Malouf,1993,Random House Inc,3.0
81045,0963536508,Your Owner's Manual,Burt Hotchkiss,1992,Fernwood Management Co,0.0
81046,0553351206,Love Secrets For A Lasting Relationship,"Harold H., M.D. Bloomfield",1994,Bantam,2.5
81047,0553298305,The Voyagers,Paul King,1994,Bantam Books,0.0
81048,0886776651,Sea Without a Shore (Moontide &amp; Magic Rise),Sean Russell,1996,Daw Books,1.1818181818181819
81049,0743467302,Flood Tide,Clive Cussler,2003,Pocket,4.833333333333333
81050,0451179765,Blood and Thunder: A Nathan Heller Novel,Allan Max Collins,1996,Signet Book,0.0
81051,0812553896,Distant Valor,C. X. Moreau,1998,Tor Books (Mm),0.0
81052,055357213X,Brazen,Susan Johnson,1995,Bantam Books,2.5714285714285716
81053,0553293753,The Flames of Vengeance,Beverly Byrne,1991,Bantam Books,0.0
81054,0385133588,Sometimes a Shining Moment: The Foxfire Experience,Eliot Wigginton,1985,Doubleday Books,2.0
81055,0373764995,The Cowboy Claims His Lady  (Matched in Montana),Meagan Mckinney,2003,Silhouette,0.0
81056,1567920845,"The Philosopher's Diet: How to Lose Weight &amp; Change the World (Nonpareil Book, 81)",Richard A. Watson,1999,David R. Godine Publisher,1.75
81057,0836223020,The Next Step: 50 More Things You Can Do to Save the Earth,Earthworks,1991,Andrews McMeel Pub,5.166666666666667
81058,0140174397,Blanche on the Lam,Barbara Neely,1993,Penguin Books,3.5833333333333335
81059,0140233008,A Touch of Panic: A Karl Alberg Mystery,Laurali R. Wright,1995,Penguin Books,0.0
81060,0671809555,INFINITY BOX,Kate Wilhelm,1977,Pocket,0.0
81061,0061005584,Swimming With Dolphins,Erin Pizzey,1995,Harper Mass Market Paperbacks (Mm),3.5
81062,0380797747,"Return to Foreverware (Eerie, Indiana, No 1)",Mike Ford,1997,Avon Books,4.75
81063,0395253381,A Summer to Die,Lois Lowry,1977,Houghton Mifflin/Walter Lorraine Books,7.0
81064,0486270890,Favorite Poems of Childhood (Dover Children's Thrift Classics),Philip Smith,1992,Dover Publications,1.8
81065,067189952X,Death Among the Dons,Janet Neel,1995,Pocket,5.4
81066,0312152272,"Tongue Fu! : How to Deflect, Disarm, and Defuse Any Verbal Conflict",Sam Horn,1997,St. Martin's Griffin,7.0
81067,0440206391,The Rich Shall Inherit,Elizabeth Adler,1990,Dell,2.3333333333333335
81068,0812521455,Zero Coupon,Paul Erdman,1994,Tor Books (Mm),2.6
81069,0553572164,F2F,Phillip Finch,1997,Bantam,2.5
81070,0961327405,Uff Da Jokes,E. C. Stangland,1988,Norse Press,0.0
81071,0312002645,The St. Martin's handbook,Andrea A Lunsford,1989,St. Martin's Press,0.0
81072,0446670537,"Anxiety, Phobias, &amp; Panic : A Step-by-Step Program for Regaining Control of Your Life",Reneau Z Peurifoy,1995,Warner Books,2.0
81073,044817233X,"Flash Gordon, Number 4: Forces from the Federation",David Hagberg,1981,Berkley Pub Group (Mm),0.0
81074,0448172151,"Flash Gordon, Number 2: War of the Citadels",David Hagberg,1980,Berkley Pub Group (Mm),0.0
81075,0448172313,"Flash Gordon, Flash Gordon, Number 3",David Hagberg,1980,Berkley Pub Group (Mm),0.0
81076,0812018680,"10 Steps in Writing the Research Paper (10 Steps in Writing the Research Paper, 5th ed)",Roberta H. Markman,1994,Barrons Educational Series Inc,7.0
81077,0395901383,Echo House,Ward Just,1997,Mariner Books,3.3333333333333335
81078,0671559656,PEACE WAR,Vernor Vinge,1985,Baen,2.4285714285714284
81079,158017082X,Getting the Most from Riding Lessons (Horse-Wise Guide),Michael W. Smith,1998,Storey Publishing,8.0
81080,006097592X,"Bone : Novel, A",Fae M. Ng,1994,Perennial,1.8571428571428572
81081,0425160130,The Oxford Russian Dictionary: Russian-English English-Russian (Oxford),Della F. Thompson,2002,Berkley Publishing Group,1.0
81082,0781803837,Hippocrene Standard Dictionary Arabic-English English-Arabic (Hippocrene Dictionaries Series),John Wortabet,1995,Hippocrene Books,0.0
81083,0786868651,"What About the Kids? Raising Your Children Before, During, and After Divorce",Judith S. Wallerstein,2003,Hyperion,8.0
81084,1892523051,Season of the Witch,Troy Taylor,1999,Whitechapel Productions,0.0
81085,0452266793,Dead Ends: An Irreverent Field Guide to the Graves of the Famous,David Cross,1991,Penguin USA,2.3333333333333335
81086,081917825X,The Book of Video Lists,Tom Wiener,1990,Madison Books,5.0
81087,0764553313,Home Buying for Dummies,Eric  Tyson,2001,For Dummies,1.1666666666666667
81088,0679432302,The Divorce Culture,Barbara Dafoe Whitehead,1997,Random House Inc,4.0
81089,0553378546,"The Cat Who Cried for Help: Attitudes, Emotions, and the Psychology of Cats",Nicholas Dodman,1999,Bantam,7.0
81090,0743227328,The Sex-Starved Marriage: A Couple's Guide to Boosting Their Marriage Libido,Michele Weiner-Davis,2003,Simon &amp; Schuster,2.0
81091,0961505109,Narrow Land: Folk Chronicles of Old Cape Cod (Chatham Historical Society),Elizabeth Reynard,1934,Parnassus Press,5.0
81092,0446607592,Lost Innocents,Patricia MacDonald,1999,Warner Books,2.8333333333333335
81093,074340016X,The Immigrants (Immigrants Saga),Howard Fast,2000,I Books,0.0
81094,0684802414,WHY MARRIAGES SUCCEED OR FAIL: AND HOW YOU CAN MAKE YOURS LAST,John Gottman,1995,Simon &amp; Schuster,0.0
81095,1850512760,Let's Ride,Carol Green,1991,Bookthrift Co,6.0
81096,0967658802,The Voice of Victory,Wayne P. Messmer,2000,"WPM Publishing, Inc.",1.0
81097,067101899X,Me And My Shadows : A Family Memoir,Lorna Luft,1998,Atria,6.0
81098,156399058X,Building a Home in a Pull Apart World: Powerful Principles for a Happier Marriage : 4 Steps That Work,Bill Bright,2002,New Life Publications,5.333333333333333
81099,1876756209,The Screaming of the Innocent,Unity Dow,2002,Spinifex Press,4.5
81100,1875559280,Cowrie,Cathie Dunsford,1994,Independent Pub Group,2.6666666666666665
81101,8420481327,LA Sombra Del Aguila (Alfaguara Hispanica),Arturo Perez-Reverte,1998,Santillana USA Publishing Company,2.3333333333333335
81102,0972190309,Honeymoon Marriage: Discover the Secrets to Achieving the Marriage of Your Dreams,Darren McNees,2002,"Blue Sail Publishing, Inc.",9.0
81103,0786865792,The Borderland : A Novel of Texas,Edwin Shrake,2000,Hyperion,3.5
81104,0875965911,Shop Tips from America's Best Woodworkers: Expert Advice on Making the Most of Your Shop Time and Tools,Rodale Press,1994,St Martins Pr,7.0
81105,0786708204,Sir Elton: The Definitive Biography,Philip Norman,2001,Carroll &amp; Graf Publishers,5.0
81106,156458027X,National Audubon Society North American Birdfeeder Handbook,Robert Burton,1992,Dorling Kindersley,6.25
81107,0140443290,A Nietzsche Reader (Penguin Classics),Friedrich Wilhelm Nietzsche,1978,Penguin Books,5.0
81108,0451169131,Shadow Dance,Douglas Borton,1991,New Amer Library (Mm),0.0
81109,3453177843,Geheimauftrag Cabal.,Alastair MacNeill,2001,Heyne,8.0
81110,3442013453,08/15 Heute,Kirst,0,Wilhelm Goldmann Verlag GmbH,7.0
81111,0312139853,The Power of Logical Thinking: Easy Lessons in the Art of Reasoning...and Hard Facts About Its Absence in Our Lives,Marilyn Vos Savant,1996,St Martins Pr,2.142857142857143
81112,1558706461,How to Have a Big Wedding on a Small Budget: Cut Your Wedding Costs in Half,Diane Warner,2002,Betterway Books,0.0
81113,0486408914,Wit and Wisdom from Poor Richard's Almanack (Dover Thrift Editions),Benjamin Franklin,1999,Dover Publications,1.6666666666666667
81114,3426605619,Wenn die Nacht beginnt. Crime Stories.,Mary Higgins Clark,2000,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co.",2.5
81115,0806638060,A Graceful Life: Lutheran Spirituality for Today,Bradley Hanson,1999,Augsburg Fortress Publishers,0.0
81116,0806625732,Tis a Gift to Be Simple: Embracing the Freedom of Living With Less,Barbara Degrote-Sorensen,1992,Augsburg Fortress Publishers,5.5
81117,0809224763,"The Go-Girl Guide : Surviving Your 20s with Savvy, Soul, and Style",Julia  Bourland,2000,McGraw-Hill/Contemporary Books,4.0
81118,3548363350,Pu it yourself. Wie sich Probleme bÃ?Â¤renmÃ?Â¤Ã?Â?ig lÃ?Â¶sen lassen.,Roger E. Allen,2002,Ullstein Tb,0.0
81119,3548362257,"Generation Ost. AufmÃ?Â¼pfig, angepaÃ?Â?t, ehrgeizig?",Liane von Billerbeck,2000,Ullstein Tb,0.0
81120,1559585579,Walt Disney World With Kids 1995: The Unofficial Guide (Fodor's Walt Disney World &amp; Universal Orlando with Kids),Kim Wright Wiley,1994,Prima Publishing,6.0
81121,041690100X,Odd Perceptions,Richard Gregory,1986,Routledge,6.0
81122,0263836622,The Regency Rakes (The Regency Rakes),Anne Gracie,2002,Harlequin Mills &amp; Boon Ltd,5.5
81123,0749931892,Bouncing Back,Zoe Barnes,2000,Piatkus Books,4.666666666666667
81124,0553258516,Still Life W/Woodpecker,Tom Robbins,1984,Bantam Books,3.125
81125,0451194055,Silent Lightning,Joe L. Gribble,1998,Onyx Books,0.0
81126,0312308892,The Clarinet Polka: A Novel,Keith Maillard,2003,Thomas Dunne Books,9.0
81127,3453161637,Hamilkars Garten.,Gisbert Haefs,2000,Heyne,7.0
81128,0920663796,Voyages of Hope: The Saga of the Bride-Ships,Peter Johnson,2002,"Horsdal &amp; Schubart Publishers, Ltd.",6.75
81129,1569472017,The Boy on the Green Bicycle,Margaret Diehl,2000,Soho Press,0.0
81130,0451204379,Never Kissed Goodnight,Edie Claire,2001,Signet Book,3.5714285714285716
81131,1893956288,The Culture of Make Believe,Derrick Jensen,2002,Context Books,6.666666666666667
81132,1893956032,A Language Older Than Words,Derrick Jensen,2000,Context Books,8.333333333333334
81133,0451204778,Impaired Judgement,David Compton,2001,Signet Book,2.4285714285714284
81134,0716008211,What to Watch Out for When Buying a Used Car (Paperfronts Series),Kenneth Salmon,1990,Elliot Right Way Books,0.0
81135,0631162860,"The Making of Modern South Africa: Conquest, Segregation, and Apartheid (Historical Association Studies)",Nigel Worden,1994,Blackwell Pub,0.0
81136,0806622628,Confidence: How to Succeed at Being Yourself,Alan Loy McGinnis,1987,Augsburg Fortress Publishers,0.0
81137,074346978X,Colter's Wife,Joan Johnston,2003,Pocket,2.1666666666666665
81138,0385510136,"Circle of Grace : A Novel (Stokes, Penelope)",PENELOPE J. STOKES,2004,Doubleday,0.0
81139,0446359459,Facets,Barbara Delinsky,1990,Warner Books,1.9285714285714286
81140,0743246438,The Summer I Dared: A Novel,Barbara Delinsky,2004,Scribner,3.0588235294117645
81141,0066214572,The Passions of Chelsea Kane,Barbara Delinsky,2004,William Morrow,0.0
81142,0395519365,Curious George and the Dinosaur,Margret Rey,1989,Houghton Mifflin,2.4
81143,155166786X,Tears Of The Renegade,Linda Howard,2001,Mira,2.0
81144,0446672300,Too Soon to Tell,Calvin Trillin,1996,Warner Books,2.6666666666666665
81145,0380630990,Family Reunion,Joyce Harrington,1983,Avon Books,0.0
81146,031057661X,Shocking Truth About Bowling Shoes and Other Bizarre Tales,Willard A. Smarsnick,1992,Zondervan,0.0
81147,0609803794,Unleashed: Poems by Writers' Dogs,Amy Hempel,1999,Three Rivers Press (CA),0.0
81148,0673596435,Sccott Foresman Reading: Imagine That!,Not Available,2000,Pearson Prentice Hall,10.0
81149,0441006515,A Red Heart of Memories,Nina Kiriki Hoffman,1999,Ace Books,2.25
81150,0373262574,Girl Who Remembered Snow,Charles Mathes,1997,Worldwide Library,0.8
81151,0310235146,"If You Ever Needed Friends, It's Now",Mary Beth Lagerborg,2000,Zondervan Publishing Company,3.0
81152,0670876747,The Face on the Wall: A Homer Kelly Mystery (Homer Kelly Mysteries (Hardcover)),Jane Langton,1998,Penguin USA,0.0
81153,0312863365,The Dazzle of Day,Molly Gloss,1997,Tor Books,0.0
81154,0670860395,Nice Girls Finish Last (Viking Mystery Suspense),Sparkle Hayter,1996,Penguin USA,5.0
81155,0670876925,Saratoga Strongbox: A Charlie Bradshaw Mystery (Charlie Bradshaw Mysteries (Hardcover)),Stephen Dobyns,1998,Penguin USA,0.0
81156,0671769820,VIPER QUARRY : VIPER QUARRY,Dean Feldmeyer,1994,Pocket,1.5
81157,0906867444,Landscape Modelling,Barry Norman,1986,Wild Swan,0.0
81158,0609801422,Kovels' Antiques &amp; Collectibles Price List - 30th Edition (30th ed),RALPH KOVEL,1997,Three Rivers Press,10.0
81159,0671796992,ANGEL BOOK : A HANDBOOK FOR ASPIRING ANGELS,Karen Goldman,1993,Simon &amp; Schuster,1.75
81160,0028616405,Frommer's Alaska (1998ed),Charles P. Wohlforth,1998,John Wiley &amp; Sons,0.0
81161,0440910269,Boys Start the War,Phyllis Reynolds Naylor,1994,Bantam Doubleday Dell Publishing Group,0.0
81162,003057708X,The Official I Hate Cats Book,Skip. Morrow,1980,Holt Rinehart and Winston,3.0
81163,0140386262,Trapped in Ice,Eric Walters,2003,Penguin Books,4.0
81164,0671000977,PROMISE ME YOU'LL STOP ME: DISTRESS CALL 911 #7 (Distress Call 911),D.l. Carey,1997,Simon Pulse,3.0
81165,0312978979,Lie Like A Rug (A Ginger Barnes Mystery),Donna Huston Murray,2001,St. Martin's Paperbacks,2.8333333333333335
81166,0785269029,The X Blessing : Unveiling God's Strategy for a Marked Generation,Clarence E. McClendon,2000,Nelson Books,0.0
81167,0449703754,Seventeen Against the Dealer,Cynthia Voigt,1990,Fawcett Books,0.0
81168,0898400503,First we have coffee,Margaret T Jensen,1982,Here's Life Publishers,1.75
81169,068980444X,COME A STRANGER,Cynthia Voigt,1995,Simon Pulse,2.3333333333333335
81170,0736909680,Finding Ruth (Coming Home to Brewster),Roxanne Henke,2003,Harvest House Publishers,5.0
81171,0064406008,"Prince (The Wolfbay Wings , No 5)",Bruce Brooks,1998,HarperTrophy,0.0
81172,0064406806,"Boot (The Wolfbay Wings , No 4)",Bruce Brooks,1998,HarperTrophy,10.0
81173,0064405990,"Cody (The Wolfbay Wings , No 3)",Bruce Brooks,1997,HarperTrophy,10.0
81174,0064405982,"Zip (The Wolfbay Wings , No 2)",Bruce Brooks,1997,HarperTrophy,0.0
81175,0064405974,"Woodsie (The Wolfbay Wings , No 1)",Bruce Brooks,1997,HarperTrophy,0.0
81176,0312958927,Belonging (Belonging),Nancy Thayer,1996,St. Martin's Press,0.0
81177,0849939844,Chief Honor (Lightning on Ice),Sigmund Brouwer,1997,Thomas Nelson Publishers,7.0
81178,0836211669,I've Got The One-More-Washload Blues,Johnston,1981,Andrews McMeel Publishing,4.75
81179,0061013153,Things Remembered,Georgia Bockoven,1998,HarperCollins Publishers,0.0
81180,0020427611,"THAT OLD ZACK MAGIC SBTB #7 (Saved By the Bell, No 7)",Beth Cruise,1993,Aladdin,0.0
81181,0449900983,The Family Circus Album,Bil Keane,1984,Ballantine Books,0.0
81182,0842320822,"Mystery Lights of Navajo Mesa (The Last Chance Detectives, Book 1)",Jake Thoene,1994,Tyndale House Pub,3.3333333333333335
81183,084235025X,"The Mysterious Old Church (Choice Adventures, No 1)",Neil Wilson,1991,Tyndale House Pub (J),3.0
81184,0830720731,The River of God,Dutch Sheets,1998,Gospel Light Pubns,0.0
81185,1582970068,Write Your Heart Out,Rebecca McClanahan,2001,Walking Stick Press,1.6666666666666667
81186,0884195988,The Heavens Opened,Anna Rountree,1999,Nelsonword Publishing Group,0.0
81187,0785266194,Experiencing His Presence Devotions For God Catchers,Tommy Tenney,2001,Nelson Books,0.0
81188,1558746994,Chicken Soup for the Unsinkable Soul: Stories of Triumph and Overcoming Life's Obstacles,Jack Canfield,1999,Health Communications,7.0
81189,158297179X,The Writer's Idea Book,Jack Heffron,2002,Writer's Digest Books,5.0
81190,0884196445,Treasure in Jars of Clay,Claudio Freidzon,1999,Charisma House,0.0
81191,0785267107,The God Catchers Experiencing The Manifest Presence Of God,Tommy Tenney,2001,Nelson Books,5.0
