ISBN,Book-Title,rating
0140191550,Shamanism: Archaic techniques of ecstasy,8.0
0140009930,Day of the Triffids,3.3
014027944X,Armadillo,3.0
0140051627,The Trials of Rumpole,1.3333333333333333
0713910372,The Penguin Dictionary of Quotations,0.0
0140510494,The Penguin Dictionary of Geology (Penguin Reference Books),0.0
0140510028,Dictionary of Geography (Reference Books),0.0
0140442073,"\The Twilight of the Idols (Classics S.)""",0.0
0575075546,"The Soddit : or, Cashing in Again (Gollancz SF S.)",1.8333333333333333
0091816874,Sugar Busters! (Sugar Busters!),8.0
0330020706,Town Like Alice,3.857142857142857
0851123554,The Guinness book of aircraft: Records facts and feats,0.0
0743220633,Sun Dog,4.571428571428571
1903402913,Gangbuster,2.5
1856053318,The Prophecies,0.0
0752521454,"Patios, Pots and Window Box",0.0
0696204800,Better Homes and Gardens 501 Quilt Blocks: A Treasury of Patterns for Patchwork and Applique,3.0
027300235X,Boxes (Collecting for tomorrow),4.0
0877540950,Decorative Printed Tins,5.0
0751514853,Supping with Panthers,5.6
3404143205,Mission Sphinx.,3.0
345386980X,Der Richter.,3.8
3629002013,Ein gutes Jahr.,4.5
0877147728,My Last Remains,3.3333333333333335
0674955218,Women on the Margins: Three Seventeenth-Century Lives,0.0
0452283930,Gossip Hound,3.3666666666666667
0553382225,The Big Bad Wolf Tells All,2.7
1573227331,About a Boy,3.9047619047619047
0679767959,Heartburn,1.75
0451526767,"Twelfth Night, Or, What You Will: With New and Updated Critical Essays and a Revised Bibliography (The Signet Classic Shakespeare)",3.8
0596001932,The Root of All Evil,3.3333333333333335
156592861X,Evil Geniuses in a Nutshell,5.0
1565926730,User Friendly,5.0
080411918X,A Patchwork Planet,2.6831683168316833
0060171405,The Power of Beauty,0.0
0553293176,Dangerous,2.36
0316812471,Revolution from Within : A Book of Self-Esteem,2.806451612903226
0440222915,Outlander,3.8181818181818183
1551668653,Getting Rid Of Bradley,2.466666666666667
038079960X,The Mermaids Singing,1.930232558139535
0440237300,Three Weeks in Paris,1.6491228070175439
0373292945,The Wedding Knight,2.5
1568842406,WindowsÂ¨ 95 For DummiesÂ¨,1.8181818181818181
0399133186,Mortal Fear,4.5
0066214122,Prey: A Novel,3.722513089005236
0684803135,Moral Compass : Stories for a Life's Journey,3.6363636363636362
0451404300,The Dividing Line (Joshua Rabb Novels),5.5
0312192339,Incident at Twenty-Mile,4.777777777777778
0060802162,"Hitler, a study in tyranny, (Perennial library, P216)",1.5
0394744322,Waiting to Live: Spontaneous Song (Aventura),6.0
0375507523,Bushwhacked : Life in George W. Bush's America,4.095238095238095
0140266909,Please Kill Me: The Uncensored Oral History of Punk,6.857142857142857
0836221192,Dilbert Fugitive From The Cubicle Police,3.6666666666666665
0446386405,How to Live Cat,3.2941176470588234
0688088007,"Grand Tours and Cook's Tours: A History of Leisure Travel, 1750-1915",0.0
0140444203,The Jewish War (Penguin Classics),0.0
1878825003,The Decline and Fall of the American Empire (The Real Story Series),4.666666666666667
0070037485,Flaubert's Parrot,1.2857142857142858
3499102277,"Lachen, Liebe, NÃ?Â¤chte Sechs ErzÃ?Â¤hlungen.",4.5
0872203948,The Peloponnesian War (Hackett Publishing),0.0
0385721404,Holy War: The Crusades and Their Impact on Today's World,2.5
0375410597,"Executioner's Current: Thomas Edison, George Westinghouse, and the Invention of the Electric Chair",4.0
0440125081,"FINAL DIAGNOSIS, THE",2.6666666666666665
0446604275,Primary Colors: A Novel of Politics,1.5161290322580645
0671501747,SALVADOR,0.0
0805040900,The Twilight of Common Dreams: Why America Is Wracked by Culture Wars,0.0
0465006930,"The Bell Curve Wars: Race, Intelligence, and the Future of America",9.0
0670804541,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,2.6666666666666665
0679741836,"Molly Ivins Can't Say That, Can She?",1.9545454545454546
068810391X,The Next Century,0.0
0849912903,The End of the Age: A Novel,3.3333333333333335
034531798X,Foundation (Foundation Novels (Paperback)),3.7
0812968379,Funny in Farsi : A Memoir of Growing Up Iranian in America,5.590909090909091
0312961294,Snow in April,2.0
034545071X,Distant Shores,3.727272727272727
0451188470,The Love Letter,2.7037037037037037
006019541X,Blue Angel,2.5714285714285716
0446527696,The Edge of Town,2.3
0446609749,Getting Back,2.857142857142857
0375502238,Blessings,3.013793103448276
0440202043,Shell Seekers,2.3333333333333335
0345285557,The Elfstones of Shannara,1.7142857142857142
0821723243,House of Illusions,2.2857142857142856
0312156499,Seeing Calvin Coolidge in a Dream : A Novel,1.2
0938077112,The Heart of Understanding: Commentaries on the Prajnaparamita Heart Sutra,4.5
0312975228,Boy in the Water,1.85
0590452037,Maniac Magee,2.6875
0451183665,A Case of Need,2.2198952879581153
0061097268,Unwanted Company,3.0
0553111531,Darkness Peering,3.3636363636363638
0439137411,Pokemon the First Movie: Mewtwo Strikes Back (Pokemon Movie),1.2777777777777777
0312155859,Mary Queen of Scotland &amp; The Isles : A Novel,1.4615384615384615
0380758377,Without Due Process,1.5555555555555556
0345441761,Death Row,3.2
0399150897,Blow Fly: A Scarpetta Novel,3.1481481481481484
0449911160,About Schmidt (Ballantine Reader's Circle),4.111111111111111
0671868640,The Enchanted April,3.125
0553247379,The Mother Hunt (Rex Stout Library),3.6666666666666665
0061043508,Strong Poison,5.5
0811828964,The Bad Girl's Guide to Getting What You Want,4.1923076923076925
0671624342,A Matter of Honor,2.8
0786890169,Black Water,1.7916666666666667
074322535X,Gap Creek: The Story of a Marriage,3.1704545454545454
0399148728,Fire Ice: A Novel from the NUMA Files,3.5
0071349294,Great Eastern RV Trips: A Year-Round Guide to the Best Rving in the East,9.0
0312869061,Swell Foop (Xanth Novels (Hardcover)),5.5
0812968212,Matchstick Men : A Novel About Grifters with Issues,4.0
0312264372,"Robert Ludlum's the Hades Factor (Ludlum, Robert, Covert-One Novels.)",2.323529411764706
0684841185,Death du Jour,3.0
0749005491,Chill Factor (Detective Inspector Charlie Priest Mystery),9.0
0679463070,Casual Rex: A Novel,5.705882352941177
0399146865,Getting What You Want: The 7 Principles of Rational Living,7.0
0312873085,Elixir,8.666666666666666
0875964249,"A Lifetime of Sex: The Ultimate Manual on Sex, Women, and Relationships for Every Stage of a Man's Life",5.0
0028625757,The Complete Illustrated Guide to Everything Sold in Hardware Stores,8.333333333333334
0399146687,Perish Twice,3.8666666666666667
055380099X,Last Puzzle &amp; Testament,2.5
0316693286,Pop Goes the Weasel,2.9555555555555557
0670861944,Math Curse,6.333333333333333
0399146237,Running Blind,4.0
0684842106,Terminal Event : A Novel,4.444444444444445
0439164842,"Eleanor: Crown Jewel of Aquitaine, France, 1136 (The Royal Diaries)",2.909090909090909
0060174056,The Tennis Partner,3.0
0373484887,Hidden Star (The Star Series),2.2916666666666665
8466304592,El Cuento De LA Isla Desconocida,4.0
0099521016,Midnight In the Garden of Good and Evil,4.303030303030303
0750005815,The Whitby Witches (Whitby Series),4.4
075001203X,A Warlock in Whitby (Whitby Series),4.0
0330261878,Animals of Farthing Wood,3.75
0140302395,Gobbolino the Witch's Cat (Young Puffin Books),4.5
0060086246,Last Chance Saloon,3.4705882352941178
0451180429,The Quiet Game,2.717948717948718
0373250126,Milkrun,3.325
0060723890,The Other Man: A Love Story,6.0
0373250193,Loose Screws (Red Dress Ink (Paperback)),3.1951219512195124
0758204930,Life a la Mode,4.0
0451410947,Must Love Dogs,2.765625
038550926X,The Devil Wears Prada : A Novel,2.9722222222222223
0061010707,"Men, Women and Relationships",1.588235294117647
3462031112,Affenliebe. Die Geschichte eines langen Entzugs.,2.3333333333333335
3499187809,"Der Mann, der seine Frau mit einem Hut verwechselte. ( sachbuch).",5.0
3446203966,Das Leiden anderer betrachten.,0.0
3442727367,Katalog von Allem. 1111 Nummern aus 31 Jahren.,0.0
3216303217,Cramer: ErzÃ¤hlung,4.0
3442444020,Denn sie betrÃ?Â¼gt man nicht.,2.3333333333333335
3257229364,Endstation Venedig. Commissario Brunettis zweiter Fall.,4.083333333333333
349961118X,Minusgrade - Auf der Suche nach dem absoluten Nullpunkt. Eine Chronik der KÃ?Â¤lte.,0.0
3795116074,WÃ?Â¼stenblume.,5.75
3499232103,Lobrede auf das fehlende Teil.,0.0
0552998001,Blackberry Wine,3.5694444444444446
3499114178,"Gammler, Zen und Hohe Berge.",2.3333333333333335
3442439736,Die Schandmaske.,4.647058823529412
3442350484,Die eiserne Kaiserin. Ein Richter- Di- Roman.,0.0
0671004530,On the Street Where You Live,3.314432989690722
3421056056,Rosa: Roman,0.0
3442720141,Der Buchtrinker.,1.6666666666666667
325722575X,Der Hahn ist tot. Roman.,4.043478260869565
3442413338,"Lauf, Jane, lauf. Roman.",2.86046511627907
3499129728,Karussell des Lebens. Roman.,2.6666666666666665
3442435366,Die Tote Ohne Namen,5.363636363636363
3442441382,Ein Fall fÃ?Â¼r Kay Scarpetta.,0.6666666666666666
3499613638,"Ein Blick zurÃ?Â¼ck, ein Schritt nach vorn.",3.5
3499134411,Stadtgeschichten Band 1,2.25
3257224303,"Gibt's ein Baby, das nicht schreit? Roman.",0.0
3462025864,Fever Pitch. Ballfieber - Die Geschichte eines Fans.,4.6
0811811654,Taxi Driver Wisdom,0.0
0440226414,Fortune's Hand,1.2096774193548387
0060233532,David and Della: A Novel,0.0
0060959037,Prodigal Summer: A Novel,4.450592885375494
055327886X,Rubyfruit Jungle,3.2264150943396226
0805036377,M Is for Malice (Kinsey Millhone Mysteries (Hardcover)),2.3768115942028984
0688156134,Stalker: A Novel (Peter Decker &amp; Rina Lazarus Novels (Hardcover)),3.111111111111111
0374232415,Pictures of a Childhood: Sixty-Six Watercolors and an Essay,3.0
014028009X,Bridget Jones's Diary,3.751851851851852
0060697024,Gifts of the Spirit : Living the Wisdom of the Great Religious Traditions,0.0
0140254587,Salvation on Sand Mountain: Snake Handling and Redemption in Southern Appalachia,4.833333333333333
0375708278,"Isaac's Storm: A Man, a Time, and the Deadliest Hurricane in History",4.178571428571429
3442541034,Enten fÃ?Â¼ttern.,1.1666666666666667
0340581239,Blindfold,3.0
0425187063,Death in Paradise,2.5
2264032200,Maybe the moon,4.0
2070407675,Les Enfants du marais,8.0
2253171395,Une si longue nuit,3.0
2070408507,Le Petit Prince,6.0
2253054747,Ne pleure pas ma belle,4.5
0002258579,Resurrection Club,6.5
0446361305,Queen of Angels,2.3
3775713328,Ernst Luwig Kirchner: Mountain Life: The Early Years in Davos 1917-1926,4.125
0451524063,"Four Major Plays: A Doll House, the Wild Duck, Hedda Gabler, the Master Builder (Signet Classics (Paperback))",3.111111111111111
0451411285,Sing Me Home,5.75
0743246349,Heaven Lake : A Novel,0.7
031286504X,I Am Legend,4.0
1928556396,Searching for Virginia Dare: A Fool's Errand,9.333333333333334
0517676044,"Spite, Malice and Revenge: The Complete Guide to Getting Even (3 Diabolical Volumes in 1)",5.0
1562054376,Internet Firewalls and Network Security,7.0
0735700737,CCNA Exam Certification Guide (CCNA Exam 640-407),5.0
0028604032,The New York Public Library Science Desk Reference (The New York Public Library Series),3.3333333333333335
1573220256,Ethics for the New Millennium,2.8
034547063X,Black House,6.0
0425181480,Bump and Run,1.6666666666666667
0405054610,"Little Golden America (Foreign Travelers in America, 1810-1935 Ser.)",10.0
0312280769,Education of a Felon,10.0
1585673390,Past Continuous (Tusk Ivories),0.0
0886778964,Valor's Choice (Daw Book Collectors),2.6666666666666665
3596154766,Silberfaden.,0.5
8484509850,Dinero Etico,1.1428571428571428
8495407809,El Profeta,0.0
8807813939,"Io, non io, neanche lui (Universale economica Feltrinelli)",0.0
8495501112,Son De Mar,4.769230769230769
1561631469,Verdilak,0.0
1841950149,Shella,2.6666666666666665
1852428112,The Sexual Life of Catherine M.,2.375
1418447293,The Thoughts of an Emigrant,0.0
0451457811,"Storm Front (The Dresden Files, Book 1)",4.461538461538462
0553342495,Love medicine: A novel,3.7333333333333334
8437602262,Los De Abajo (Letras hispÃ¡nicas),8.0
8478082395,Los Diez Secretos Del Amor Abundante,9.0
8440461194,Manual de medicina popular Canaria,5.0
0374525641,The Spirit Catches You and You Fall Down,4.918367346938775
0571167926,Vampyres: Lord Byron to Count Dracula,6.0
059043344X,Ten Great Mysteries by Edgar Allan Poe,3.142857142857143
0140043136,The Bride and the Bachelors: Five Masters of the Avant-Garde,10.0
0874775132,Drawing on the Right Side of the Brain: A Course in Enhancing Creativity and Artistic Confidence,5.5
0738846503,PHOENIX FLOWER,10.0
1552633217,The Jasmine Man,2.5
0375701311,Martha Peake: A Novel of the Revolution,3.0
0340265450,Margaret the Queen (Coronet Books),0.0
0441004954,The Dragon and the Djinn,0.0
0312244266,Winter Solstice,2.8969072164948453
0786889098,Tropical Depression,1.4375
0373169884,"The Playboy's Protegee (Harlequin American Romance, 988)",2.111111111111111
1551660539,Falcon'S Flight,0.0
0373076371,"Night Of The Jaguar (Im Extra, Code Name: Danger) (Silhouette Intimate Moments, No 637)",3.3333333333333335
0373259646,"Tempted In Texas (Single In The City) (Harlequin Temptation, No. 864)",0.0
0553445014,"Playing With Fire (Loveswept, No 792)",0.0
037325668X,"Man Under The Mistletoe (Harlequin Temptation, No 568)",2.5
0373098006,"Pride Of St Charles Avenue (Silhouette Special Edition, No 800)",10.0
0373095244,"Phoenix Rising (Silhouette Special Edition, No. 524)",5.0
0373885210,Fairy Tale Girl (Western Lovers #8) (Western Lovers : Denim &amp; Diamonds),0.0
1565970519,High-Riding Heroes (Kismet Romance),3.3333333333333335
0373075286,"Mclain'S Law (Premiere) (Silhouette Intimate Moments, No 528)",5.75
0373223455,"Lethal Lover (Dangerous Men) (Harlequin Intrigue, No 345)",1.4285714285714286
0373031114,"Girl He Left Behind (Harlequin Romance, No 3111)",1.375
0373115458,Spirit Of Love (Harlequin Presents No. 11545),8.0
0373164556,"Sand Man (Harlequin American Romance, No. 455)",0.0
0821756672,The Firebrand,0.0
0373291019,"Angel Of The Knight (Historical, 501)",4.8
0373168713,"Tame An Older Man (2001 Ways To Wed) (Harlequin American Romance, No 871)",0.0
0373168829,"Daddy To Be Determined (Who'S The Daddy?) (American Romance, 882)",1.6666666666666667
0373169795,"Have Cowboy, Need Cupid (Harlequin American Romance, No 979)",0.0
0373169477,"Secret Service Dad: Grooms in Uniform (Harlequin American Romance, No 947)",5.0
0446364290,Prime Time,1.9545454545454546
0373482957,Tiger Prince,1.9
0446600342,Where There's Smoke,1.6153846153846154
0445205512,Slow Heat in Heaven,0.0
1551666014,Tomorrow's Promise: Can the Heart Let Go of Yesterday?,2.857142857142857
0446356859,Sunset Embrace,1.8571428571428572
0446603082,Sweet Anger,1.0681818181818181
0446360511,Eloquent Silence,2.3461538461538463
0446364312,Tempest in Eden,1.6
0446364150,Hidden Fires,1.9189189189189189
0446356875,Another Dawn,3.129032258064516
0373288468,"Tapestry Of Fate (Harlequin Historical, No 246)",0.0
0373166621,Dana and the Calendar Man (Harlequin American Romance #662),0.0
0446360708,Love Beyond Reason,1.7894736842105263
0373222289,"Ghostwriter (Harlequin Intrigue, No 228)",2.0
0373169302,"Randall Honor  (Brides For Brothers) (Harlequin American Romance, No. 930)",2.5
0373169639,"Sweeping the Bride Away (Harlequin American Romance, No 963)",1.4285714285714286
1551660903,Destiny'S Child,2.0
0553440845,Loveswept #44: The Last Brady,0.0
0373098677,"When Stars Collide (Silhouette Special Edition, No 867)",5.0
0373451911,For Old Times Sake (Men: Made In America) (Men Made in America),5.0
0373096585,"Step From A Dream (Special Edition, No 658)",5.0
0373169175,"The Unlawfully Wedded Princess (The Carradignes: American Royalty) (Harlequin American Romance Series, No. 917)",10.0
0373169469,"The Inconveniently Engaged Prince: The Carradignes-American Royalty (Harlequin American Romance, No 946)",1.25
0373255500,"One More Time (Harlequin Temptation, No 450)",10.0
037324343X,"Texas Royalty (Special Edition, 1343)",1.4285714285714286
0373165048,"Twilight Magic (Harlequin American Romance, No 16504)",10.0
0452282829,We Were the Mulvaneys,2.8684210526315788
0452281091,Chang and Eng: A Novel,2.7857142857142856
8804379901,Palomar,0.0
0679781579,Ultimate Journey: Retracing the Path of an Ancient Buddhist Monk Who Crossed Asia in Search of Enlightenment (Vintage Departures),2.0
0380728532,The Rise and  Fall of the American Teenager,0.0
0395754127,The Gangster of Love,6.0
1585673781,What If Our World Is Their Heaven? The Final Conversations Of Philip  K. Dick,3.5
0879757892,Animal Rights &amp; Human Morality,0.0
0803251734,Old Jules,5.666666666666667
1582431612,The Visitor,8.0
0873382668,Lucy Breckinridge of Grove Hill,0.0
0931122740,"Heroes and Saints &amp; Other Plays: Giving Up the Ghost, Shadow of a Man, Heroes and Saints",0.0
1562800299,A Dooryard Full of Flowers and Other Short Pieces,2.5
1562801465,Laurel,9.0
0934971013,The Riverhouse Stories: How Pubah S. Queen and Lazy Larue Saved the World,7.0
0553149121,Kiss Sleeping Beauty Goodbye: Breaking the Spell of Feminine Myths and Models,0.0
0761504362,"Coping With Miscarriage: A Simple, Reassuring Guide to Emotional and Physical Healing",0.0
0673523241,Family in Transition,10.0
0395354846,Gender Gap: Bella Abzug's Guide to Political Power for American Women,0.0
0553258958,Against Our Will,2.6666666666666665
0061040185,Women's Reality: An Emerging Female System in a White Male Society,0.0
0816513333,New Chicana/Chicano Writing 2,0.0
0816513074,New Chicana/Chicano Writing 1,0.0
1888277173,Blood Sugar,0.0
155583356X,"Generation Q: Gays, Lesbians, and Bisexuals Born Around 1969's Stonewall Riots Tell Their Stories of Growing Up in the Age of Information",0.0
0688037127,Lesbian crossroads: Personal stories of lesbian struggles and triumphs,7.0
0688179096,Circling the Drain : Stories,3.2
1879960214,Hot Chicken Wings,0.0
0345367561,The Floating World,0.42857142857142855
0066214688,The E-Myth Contractor: Why Most Contractors' Businesses Don't Work and What to Do About It,9.0
0785268839,Wild at Heart: Discovering the Secret of a Man's Soul,5.333333333333333
0871135809,"All the Trouble in the World: The Lighter Side of Overpopulation, Famine, Ecological Disaster, Ethnic Hatred, Plague, and Poverty",2.75
0590436848,The Golden Fleece and the heros who lived before achilles,1.6666666666666667
3442352703,Der Himmel Ã?Â¼ber dem Moor.,0.0
0449219143,Bethlehem Road,2.111111111111111
3795115833,"Coelln: Stadt, Dom, Fluss.",5.0
3442721652,"Alles flieÃ?Â?t, sagt Heraklit.",6.0
3499156938,Boy. SchÃ?Â¶nes und Schreckliches aus meiner Kinderzeit.,6.166666666666667
347354034X,Die Welle,6.5
034540761X,The Final Judgment,2.2637362637362637
0061057797,The Dragon and the Unicorn,2.6363636363636362
8483100126,Una Chica Cualquiera (Andanzas),7.0
8432227692,Malas Artes,6.0
033028813X,Terminal,2.6666666666666665
0859696707,Understanding Your Personality,7.166666666666667
1844261085,A Book Without Covers,2.0357142857142856
0385031386,Irrational Man : A Study in Existential Philosophy,6.666666666666667
0875420036,True Magick: A Beginner's Guide (Llewellyn's New Age Series),3.730769230769231
0141001828,In the Heart of the Sea: The Tragedy of the Whaleship Essex,3.152173913043478
8806130684,Garzanti - Gli Elefanti: Creatura Di Sabbia,0.0
8817131628,Garzanti - Gli Elefanti: Gabbiano Jonathan Livingston,3.878787878787879
038078520X,Wed and Buried (Bed-And-Breakfast Mysteries (Paperback)),1.3181818181818181
3492229891,Mazel Tov in Las Vegas. Ein Hochzeitsroman.,3.0
0385468067,Cabal/an Aurelio Zen Mystery,4.5
0312420021,A Cold Case,4.285714285714286
8433920308,A Sangre Fria,3.5
8878242357,Cujo,6.0
0553293400,The Caves of Steel,3.5294117647058822
0060929871,Brave New World,4.554621848739496
0393312836,A Clockwork Orange (Norton Paperback Fiction),5.019230769230769
0553211757,Crime and Punishment (Crime &amp; Punishment),2.575
0060931914,Demian: The Story of Emil Sinclair's Youth (Perennial Classics),4.117647058823529
0393318680,Filth,3.2222222222222223
0590409433,Fallen Angels,2.107142857142857
0138700982,The Sun Never Sets: Travels to the Remaining Outposts of the British Empire,7.0
0515093556,Belinda,2.3333333333333335
8480122048,Intramuros (Los libros de la candamia),0.0
1412014050,Natural Affinities,10.0
2253003964,Dix petits nÃ?Â¨gres,1.6666666666666667
0399151850,The Queen of the South,3.3846153846153846
0802117821,Budapest : A Novel,0.0
0380897180,Captains of the Sands,9.0
1573240923,"Sisters: Shared Histories, Lifelong Ties",7.0
0385722206,Balzac and the Little Chinese Seamstress : A Novel,3.6572438162544167
0702221988,Charades,8.0
888645502X,Sarajevo!,10.0
8807816318,Il Circolo Della Fortuna E Della Felicita,0.7142857142857143
0061095540,Marrying Mom,2.675675675675676
8817106259,Seta,4.6
9879630130,Menos Tu Vientre,5.0
0679732411,Gift from the Sea,4.310344827586207
0446606243,The Tenth Justice,1.90625
0316785261,The Fig Eater : A Novel,2.38
0140049975,East of Eden,3.4642857142857144
3701712417,Mein Studium ferner Welten: Ein Roman in 14 Geschichten,3.0
080913960X,Settings of Silver: An Introduction to Judaism,6.0
0139483993,Understanding the Old Testament (Abridged 4th Edition),9.0
0385494661,Kosher Sex: A Recipe for Passion and Intimacy,1.0
014062080X,The Scarlet Letter (Penguin Popular Classics),1.894736842105263
8817166901,Medea ; Fedra (I Classici della BUR),6.0
0425174808,Tom Clancy's Op-Center: Divide and Conquer (Tom Clancy's Op Center (Paperback)),2.625
0061002860,The Murder of Roger Ackroyd,1.5
884590184X,Siddharta Romanzo Versione Di M Mila,4.0
0140390847,"Moby-Dick Or, the Whale (Penguin Classics)",3.5833333333333335
0451202856,Nothing but the Truth,2.2291666666666665
0451405889,The Late Man,0.7272727272727273
0312274971,Hardcase,5.0
0914171771,Chaos &amp; Cyber Culture,5.0
0964849909,"Earthbridge Crossing: A Sunny Approach to Philosophy, Quantum Physics, Spiritual Awareness, and the Evolution of Human Consciousness ; A Mythological Fantasy Tale",0.0
0886777461,The Golden Key,3.6
0375406956,My Name Is Red,1.1666666666666667
0743202031,Juniper Tree Burning : A Novel,0.0
0767902912,An Equal Music,3.0833333333333335
039571091X,Dakota: A Spiritual Geography,4.5
0395860318,The Distance from the Heart of Things,3.75
0192833642,The Mill on the Floss (Oxford World's Classics),3.8333333333333335
0750514833,A Peculiar Chemistry,0.0
1860463312,Miss Smilla's Feeling for Snow,1.75
0142001430,Year of Wonders,4.331360946745562
0609809547,Tales of a Female Nomad: Living at Large in the World,4.8108108108108105
0440218667,The Select,1.4583333333333333
8484036308,AsÃ­ hablÃ³ Zaratustra/ MÃ¡s allÃ¡ del bien y el mal/ El anticristo/El ocaso de los Ã­dolos,7.5
8477201447,El Alquimista,2.3333333333333335
0142000671,Of Mice and Men,8.25
0425192792,Goddess of the Sea (Berkley Sensation),5.833333333333333
0821774352,His Eternal Kiss,3.25
0505524139,The Star King,1.1428571428571428
0345463404,The Defiant Hero,8.166666666666666
0449006379,Lord of Fire,2.45
1885840047,"Divinely Decadent: Liza Minnelli, the Drugs, the Sex &amp; the Truth Behind Her Bizarre Marriage",4.0
0060580208,Held Captive : The Kidnapping and Rescue of Elizabeth Smart,3.625
0425191060,Still Life With Murder (Gilded Age Mysteries (Berkley)),4.75
0743458125,Top O' the Mournin' : A Passport to Peril Mystery,4.5
0312984820,Night Embrace (Dark-Hunter),3.7333333333333334
0380764008,Grime and Punishment (Jane Jeffry Mysteries (Paperback)),3.8666666666666667
0060549270,A Greek God at the Ladies' Club (Avon Romance),1.5945945945945945
0505525305,A Girl's Guide to Vampires,2.4285714285714284
0373218222,When Darkness Falls,2.111111111111111
0679777601,Confucius Lives Next Door: What Living in the East Teaches Us About Living in the West,5.666666666666667
0060505249,Where's My Hero?,1.8421052631578947
0425191257,Edge of the Moon (Berkley Sensation),3.727272727272727
0451458923,"Summer Knight (The Dresden Files, Book 4)",4.428571428571429
0805426183,Paperback Writer,2.25
0553800914,The Search,1.85
080410526X,All I Really Need to Know,2.8910505836575875
031242227X,Running with Scissors: A Memoir,3.546583850931677
1555836577,Making a Killing,0.0
0553250256,Catcher in the Rye,2.7555555555555555
0451520793,Ethan Frome,0.0
030680395X,The Omni-Americans: Some Alternatives to the Folklore of White Supremacy (Da Capo Press Paperback),0.0
0440241812,Shopaholic Takes Manhattan,2.6785714285714284
0767914767,The Devil Wears Prada : A Novel,2.9166666666666665
0451528697,Bleak House (Signet Classics (Paperback)),1.0
0060989270,Tommy's Tale : A Novel,2.1666666666666665
0374232105,The Pickup,2.6666666666666665
0140061401,July's People,1.75
0393310329,Maurice,2.2
0679721037,Hiroshima,4.346153846153846
0140433988,Hard Times,0.0
0142437204,Jane Eyre (Penguin Classics),3.5833333333333335
1560235136,"Harrington Gay Men's Fiction Quarterly, Issue 4",0.0
0440219892,Earthshine: A Novel,5.333333333333333
1555834930,Blue Lawn,5.5
1555836038,The President's Son: A Novel,0.0
0553272160,On Yankee Station: The Naval Air War over Vietnam,0.0
006093090X,The Night Listener : A Novel,4.117647058823529
0942361598,Kids Who Make a Difference,0.0
055321148X,Dracula,4.0
038533494X,Sometimes I Dream in Italian,1.6
0345355563,The hill,0.0
0553210327,Hunchback of Notre Dame,2.5
0964109964,The Front Runner,2.6
0553212524,"20,000 Leagues Under the Sea (Bantam Classics)",3.6666666666666665
0553251503,Soulmates,6.333333333333333
0393321096,The Abyssinian: A Novel,3.6666666666666665
8432216062,El Perfume: Historia De UN Asesino,5.2
0553574132,Star Wars: Shadows of the Empire,2.1538461538461537
038071681X,Ghost Girl: The True Story of a Child in Peril and the Teacher Who Saved Her,2.642857142857143
088029261X,Complete Sherlock Holmes,6.0
0517053586,Works of Edgar Allan Poe,5.0
0375706682,Dhalgren (Vintage),2.4285714285714284
0140270590,A New Song (Mitford Years (Paperback)),2.893939393939394
0679445625,A Long Fatal Love Chase,7.0
0140862129,"Winnie-The-Pooh on Problem Solving: In Which Pooh, Piglet and Friends Explore How to Solve Problems So You Can Too",5.0
0740735756,E-Mail to the Front: One Wife's Correspondence with Her Husband Overseas,0.0
0440235596,Tara Road,2.88
0440906156,The Beatles Lyrics Illustrated,5.0
034540498X,Final Judgment,4.666666666666667
0671619373,LADY BOSS,2.357142857142857
8845249778,Le Ore,3.75
2070419657,Soie,2.55
0943734312,Discovering Dixie: The Best of the Deep South Along the Magnolia Trail,10.0
0943734150,Peace Pilgrim Her Life and Work In Her Own,6.166666666666667
0898861098,Miles from Nowhere: A Round the World Bicycle Adventure,5.333333333333333
0803267355,The Night Country,0.0
0964858401,North Carolina : A Guide to Backcountry Travel &amp; Adventure,3.25
0679826718,"The Tiger in the Well (Sally Lockhart Trilogy, Book 3)",3.6666666666666665
1885211686,Travelers' Tales Tuscany: True Stories,0.0
0767904893,Women of the Pleasure Quarters: The Secret History of the Geisha,4.25
0679733167,Sexing the Cherry (Vintage International),3.066666666666667
0679436685,The Wonders of the Invisible World: Stories,7.0
074341120X,Silicon Follies,2.6666666666666665
0618162216,"The Hobbit (Young Adult edition, Sis cover)",4.5
0375724621,Up at the Villa,4.25
0140077812,Greasy Lake and Other Stories (Contemporary American Fiction),2.6666666666666665
059045563X,Teeth Week,6.5
0375504907,Reading Lolita in Tehran : A Memoir in Books,2.3461538461538463
0312087357,Bodysculpture: Weight Training for Women,3.0
0156907380,To the Lighthouse,0.5172413793103449
0142000485,My Little Blue Dress,2.8125
1584790660,My Cat Forgets Who Pays the Rent,9.0
0812910389,Our Marvelous Native Tongue,0.0
1573245038,"The Little Book of Letting Go: A Revolutionary 30-Day Program to Cleanse Your Mind, Lift Your Spirit and Replenish Your Soul",2.75
061810450X,The Wind Done Gone: A Novel,3.3793103448275863
0441231942,Crisis on Doona,3.0
0886773768,Sword-Dancer (Sword (DAW Fantasy)),2.6666666666666665
0345291794,Restoree,6.0
0449231992,Crowned Heads,0.0
0192820575,Facial Justice (Twentieth Century Classics),0.0
0449907899,Here All Dwell Free: Stories to Heal the Wounded Feminine,8.0
0345301064,Ride Pegasus,5.0
0226462110,Highroad to the Stake: A Tale of Witchcraft,4.333333333333333
0425062341,Ghost of Flight 401,5.0
