,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,rating
141603,3407807627,Herabsetzende Ã?usserungen: ErzÃ¤hlung,Thomas Ripke,1980,Beltz und Gelberg,2.0
141604,0307201651,Natural Disasters (Totally Amazing),Clare Oliver,1999,Golden Books,7.0
141605,0307201600,Spiders,Christine Morley,1998,Golden Books,7.0
141606,030720166X,Night Animals (Totally Amazing),Iqbal Hussain,1999,Golden Books,0.0
141607,1570649448,Putt-Putt: The Great Pet Chase,Tricia Legault,2000,Lyrick Publishing,0.0
141608,0915396386,Pricilla (Barely There),Stephen Cosgrove,2001,Penton Kids,4.0
141609,1587170825,The Inside-Outside Book of New York City,Roxie Munro,2001,SeaStar Books,9.0
141610,1587171023,Adventure Stories That Will Thrill You,Various Artists,2001,Seastar Books,0.0
141611,1586605135,Laughter Therapy: A Dose of Humor for the Christian Woman's Heart (Inspirational Library),Tina Krause,2002,Barbour Publishing,2.3333333333333335
141612,8441401179,El arte de la guerra 2,Sun Biu,2001,"Editorial Edaf, S.A.",7.0
141613,8484502201,Serpiente,Clive Cussler,2001,Debols!llo,6.0
141614,0451458230,The Meek,Scott Mackay,2001,New American Library,0.0
141615,0449200892,Metropolitan Life                   **,Fran Lebowitz,1988,Fawcett Books,4.5
141616,0449205304,Aunt Emma's Cope Book,Erma Bombeck,1980,Fawcett Books,0.0
141617,0553251414,75 Short Masterpieces,Roger B. Goodman,1996,Bantam Books,3.3333333333333335
141618,0451516834,Hunchback of Notre Dame,Victor Hugo,1982,Signet Book,0.0
141619,0192822764,Just So Stories for Little Children (World's Classics),Rudyard Kipling,1995,Oxford University Press,0.0
141620,0373790139,"Just A Little Sex... (Blaze, 9)",Miranda Lee,2001,Harlequin,4.4
141621,0380899434,Tales from the Spaceport Bar,George H. Scithers,1987,Avon Books,3.5
141622,3423204354,Eine Blume in der WÃ?Â¼ste.,Walter Satterthwait,2001,Dtv,7.0
141623,3401019414,Drachen haben nichts zu lachen. ( Ab 8 J.). Mit einer Drachen- und Ritterkunde in Bildern.,Franz Sales Sklenitzka,1997,Arena,0.0
141624,357026095X,Der satanarchÃ?Â¤olÃ?Â¼genialkohÃ?Â¶llische Wunschpunsch. ( Ab 10 J.).,Michael Ende,2003,"Bertelsmann, MÃ?Â¼nchen",2.0
141625,3425068628,"Lexis, Neufassung, Tl.2, Ã?Â?bersetzungshilfen, Begleitgrammatik und Lernvokabular",Willibald Heilmann,1988,Diesterweg,0.0
141626,342506861X,"Lexis, Neufassung, Tl.1, Texte und Ã?Â?bungen",Willibald Heilmann,1988,Diesterweg,0.0
141627,3129295224,"Abiturwissen, Das Dritte Reich",Walter GÃ?Â¶bel,2001,Ernst Klett Verlag,8.0
141628,3129295194,Arbiturwissen Deutschland,Gobel,1998,Ernst Klett Verlag GmbH,8.0
141629,3518374583,Gutenachtgeschichte: Ulrich Plenzdorf ; illustriert von Rolf KÃ¶hler (Suhrkamp Taschenbuch),Ulrich Plenzdorf,1983,Suhrkamp,7.0
141630,3257204132,Die Einsamkeit des LangstreckenlÃ?Â¤ufers. ErzÃ?Â¤hlung.,Alan Sillitoe,1990,Diogenes Verlag,3.0
141631,3453303326,Der Untergang der Stadt Passau: Science Fiction-Roman (Heyne BÃ¼cher ; Nr. 3461 : Science fiction),Carl Amery,1975,Heyne,7.5
141632,0394578473,The Worst Years of Our Lives: Irreverent Notes from a Decade of Greed,Barbara Ehrenreich,1990,Random House Inc,1.5
141633,0393318206,Forgiveness and Other Acts of Love,Stephanie Dowrick,1998,W. W. Norton &amp; Company,0.0
141634,1401069045,Failsafe Entrepreneuring,Bill D. Freiberg,2002,Xlibris Corporation,8.0
141635,0140622586,His Last Bow: Some Reminiscences of Sherlock Holmes (Penguin Popular Classics),Arthur Conan Doyle,1997,Penguin Books Ltd,3.0
141636,3446146504,"Die Zeit drÃ¤ngt: Eine Weltversammlung der Christen fÃ¼r Gerechtigkeit, Frieden und die Bewahrung der SchÃ¶pfung",Carl Friedrich WeizsÃ¤cker,1988,Hanser,0.0
141637,349911223X,Brennende Lichter.,Bella Chagall,1969,Rowohlt Tb.,2.0
141638,3518386425,Die Stadt der Wunder. Roman.,Eduardo Mendoza,1999,Suhrkamp,0.0
141639,349227045X,Jede Menge Ohrenzeugen. Roman.,Katarina Mazetti,2003,Piper,0.0
141640,3502120609,Das Buch der Antworten.,Carol Bolt,2000,Scherz,7.0
141641,3518067087,Als das WÃ¼nschen noch geholfen hat (Suhrkamp-Taschenbuch ; 208),Peter Handke,1974,Suhrkamp,0.0
141642,3596153921,Ein verdammt gutes GefÃ?Â¼hl.,Sara Davidson,2002,"Fischer (Tb.), Frankfurt",0.0
141643,3857910488,Dorf an der Grenze,Aline Valangin,1982,Limmat Verlag Genossenschaft,0.0
141644,0140022236,Connoisseur's Science Fiction,T. Boardman,1976,Viking Press,3.5
141645,3453160606,"Diana-TaschenbÃ?Â¼cher, Nr.93, Die HimmelsstÃ?Â¼rmer",Bjarne Reuter,2000,Heyne,2.5
141646,3770108094,Jugendstil: Kunstformen zwischen Individualismus u. Massengesellschaft (DuMont Kunst-TaschenbÃ¼cher ; 25),Gabriele Fahr-Becker,1975,DuMont Schauberg,0.0
141647,3442422736,Shampoo Planet.,Douglas Coupland,1996,Goldmann,3.8
141648,387173537X,Die vielen Gesichter der Liebe: Einblick in d. weltweite Behinderten-Diakonie d. Christoffel-Blindenmission,Rolf Kunitsch,1979,Radius-Verlag,0.0
141649,3442447100,Das groÃ?Â?e Anstarrmeisterschafts- Finale.,Paul Hatcher,2000,Goldmann,4.222222222222222
141650,3596247217,"Windeln, Wut und wilde TrÃ¤ume: Briefe einer verhinderten Emanze (Die Frau in der Gesellschaft)",Claudia Keller,1988,Fischer Taschenbuch Verlag,0.0
141651,3499205378,Die dreizehnte Prophezeiung. ( Ab 11 J.). ErzÃ?Â¤hlung.,Valentine Ermatinger,1990,Rowohlt Tb.,3.5
141652,0786003359,Fire in the Ashes (Zebra Books),William W. Johnstone,1996,Pinnacle Books,0.0
141653,0582419182,"Penguin Readers Level 3: \The White Mountains\"" (Penguin Readers: Level 3)""",J. Christopher,1999,Penguin Longman Publishing,0.0
141654,3150005590,Hyperion,Holderlin,0,"Philipp Reclam, Jun Verlag GmbH",5.0
141655,3454521807,"Klassische SchullektÃ?Â¼re, Klassische und moderne Kurzgeschichten",Herbert Fuchs,1999,Cornelsen,6.5
141656,3442118042,Bericht von Ursprung und Bestimmung des Menschen.,Edgar Cayce,1998,Goldmann,0.5
141657,342301766X,"Vom Gluck, Mit Der Natur Zu Leben",Holden,0,Deutscher Taschenbuch Verlag (DTV),10.0
141658,3802527151,"Buffy, Im Bann der DÃ?Â¤monen, Die Angel Chroniken 3",Nancy Holder,2000,Vgs Verlagsges.,0.0
141659,3802527003,"Buffy, Im Bann der DÃ?Â¤monen, Die Angel Chroniken 2",Richie Tankersley,1999,Vgs Verlagsges.,0.0
141660,3802526996,"Buffy, Im Bann der DÃ?Â¤monen, Die Angel Chroniken 1",Nancy Holder,1999,Vgs Verlagsges.,0.0
141661,048620247X,Cryptography : The Science of Secret Writing,Laurence D. Smith,1955,Dover Publications,0.0
141662,3462035118,Eine Alte Dame Ging Hering. Der zweite BÃ?Â¼b- KlÃ?Â¼tsch- Roman.,Rich Schwab,2001,Kiepenheuer &amp; Witsch,0.0
141663,3499207982,Sophiechen und der Riese. ( Ab 9 J.). TheaterstÃ?Â¼cke fÃ?Â¼r Kinder.,Roald Dahl,1996,Rowohlt Tb.,0.0
141664,3791504576,Herr der Diebe,Cornelia Caroline Funke,2000,C. Dressler,6.6
141665,0563388315,Kinda (Doctor Who),Terrance Dicks,2001,London Bridge,3.5
141666,3442433762,Kein Freibier fÃ?Â¼r Matzbach.,Gisbert Haefs,1996,Goldmann,0.0
141667,0003300277,"Cascades - \Fahrenheit 451\"" (Collins Cascades)""",Ray Bradbury,1985,HarperCollins Publishers,8.6
141668,044185947X,"Blood on the Water (Vampire Files, No 6)",P. N. Elrod,1992,Ace Books,5.5
141669,0439224209,The Firework-Maker's Daughter,Philip Pullman,2001,Scholastic Signature,0.8571428571428571
141670,0306456273,Male on Male Rape: The Hidden Toll of Stigma and Shame,Michael Scarce,1997,Insight Books Inc,0.0
141671,3453179269,Die zweite Foundation- Trilogie 1. Der Aufstieg der Foundation.,Gregory Benford,2000,Heyne,5.0
141672,0440319455,Disappearance of Childhood,Neil Postman,1984,Dell Publishing Company,7.0
141673,0679457011,Nothing but You: Love Stories from the New Yorker,Roger Angell,1997,Random House,0.0
141674,0345427513,Gone for Soldiers,Jeff Shaara,2001,Ballantine Books,4.0
141675,0440220025,Twelve Shots,HARRY MAZER,1998,Laurel Leaf,0.0
141676,1570710023,"Something Old, Something New: What You Didn't Know About Wedding Ceremonies, Celebrations &amp; Customs",Vera Lee,1994,Sourcebooks Inc,0.0
141677,0773513876,Making Fast Food: From the Frying Pan into the Fryer,Ester Reiter,1996,McGill-Queen's University Press,5.0
141678,0849940273,The Incredible Worlds Of Wally Mcdoogle: #18 My Life As A Busted-up Basketball Backboard,Bill Myers,2000,Thomas Nelson,8.0
141679,0721675522,Radiography in Veterinary Technology,Lisa M. Lavin,1998,W.B. Saunders Company,8.0
141680,029595454X,Pictorial Anatomy of the Cat,Stephen G. Gilbert,1975,University of Washington Press,8.0
141681,0851312306,Horse Anatomy: A Pictorial Approach to Equine Structure,Peter Goody,1999,Trafalgar Square,9.0
141682,0851315003,Bhsai Course Companion: French,French,1999,Hyperion Books,8.0
141683,0671493310,MOST SJ PERELMAN P,S.J. Perelman,1901,Fireside,9.0
141684,0805011854,Voice Power (An Owl Book),Joan Kenley,1989,Henry Holt &amp; Co,0.0
141685,0517563452,Biscuits and Scones: 62 Recipes from Breakfast Biscuits to Homey Desserts,Elizabeth Alston,1988,Clarkson N Potter Publishers,7.0
141686,0394726197,Paradise Poems,Gerald Stern,1984,Vintage Books USA,9.0
141687,0898155932,The Pancake Handbook,Stephen Siegelman,1994,Ten Speed Press,0.0
141688,1591450551,A Woman and Her God: Life -Enriching Messages Featuring (Extraordinary Women),Beth Moore,2003,Integrity Publishers,5.0
141689,0849939186,Christy Series #5: The Proposal,Catherine Marshall,1996,Thomas Nelson,9.0
141690,1577487125,Prairie Brides: 4 New Inspirational Love Stories from the North American Prairie,Linda Goodnight,2000,Barbour Publishing,0.0
141691,0449701573,Snapshots,Norma Klein,1986,Fawcett Books,3.0
141692,0965624765,Until They Bring the Streetcars Back (Mysteries &amp; Horror),Stanley Gordon West,1997,Lexington-Marshall Pub.,0.0
141693,0553801600,Off the Mangrove Coast,Louis L'Amour,2000,Bantam Books,2.5
141694,8420485241,Nada es lo que parece (Extra Alfaguara),Carmen Posadas,1997,Alfaguara,0.0
141695,0195861388,Oxford Storyland Readers,D.F. Green,1996,Oxford University Press,0.0
141696,0435286188,Button Soup (Heinemann Children's Readers),C.J. Moore,1992,Macmillan Education,0.0
141697,8479534850,Sabiduria Interior,Louise L. Hay,2002,Ediciones Urano,3.0
141698,8423988945,Barbas Jonas y los Titeres Acatarrados / Barbas Jonas and the Puppets (Espasa Juvenil),Pilar Mateos,1998,"Espasa Calpe Mexicana, S.A.",0.0
141699,8423988791,"Serase Una Vez (Espasa Juvenil, 25)",Consuelo Armijo,1997,"Espasa Calpe Mexicana, S.A.",0.0
141700,0749712686,The House at World's End,Monica Dickens,1993,Egmont Childrens Books,0.0
141701,0754070042,George Speaks (Pack),Dick King-Smith,1997,BBC Consumer Publishing,0.0
141702,0007128908,Little Wolf's Big Book of Badness and Daring Deeds,Ian Whybrow,2001,Collins,0.0
141703,0762408537,Le Petit Prince Diary With Lock (The Little Prince),Antoine de Saint-Exupery,2000,Running Press Book Publishers,0.0
141704,019431362X,Grammar,Jennifer Seidl,1993,Oxford University Press,0.0
141705,8476308582,Olvida tu pasado cambia tu futuro,Lynne D. Finney,2000,Libsa,3.0
141706,0380442221,Poetic Justice,Amanda Cross,1991,Harper Mass Market Paperbacks (Mm),0.7272727272727273
141707,0142004049,Miss Julia Hits the Road (Southern Comedy of Manners),Ann B. Ross,2004,Penguin Books,1.75
141708,0380800616,Catching Kelly,Sue Civil-Brown,2000,Avon,1.0
141709,0312962339,To See Your Face Again,Eugenia Price,1997,St. Martin's Press,7.0
141710,0345378032,You Can't Put No Boogie-Woogie on the King of Rock and Roll,LEWIS GRIZZARD,1992,Ballantine Books,3.4
141711,0393305007,A World of Light: Portraits and Celebrations,May Sarton,1988,W. W. Norton &amp; Company,5.0
141712,0425149803,The Quilting Circle,Jennifer Blake,1996,Berkley Publishing Group,3.2
141713,1580050883,Atlas of the Human Heart: A Memoir,Ariel Gore,2003,Seal Press (WA),0.0
141714,0375727086,Off Camera: Private Thoughts Made Public (Vintage),Ted Koppel,2001,Vintage Books USA,5.0
141715,1591092590,Intentions: The Intergalactic Bathroom Enlightenment Guide,Prudence Calabrese,2002,Imprint Books,8.0
141716,0380713853,Brazzaville Beach,William Boyd,1992,Harper Mass Market Paperbacks,3.3333333333333335
141717,0446361356,Games Mother Never Taught You (Corporate Gamesmanship for Women),Betty Lehan Harragan,1978,Warner Books,0.0
141718,055338242X,"I, Richard",ELIZABETH GEORGE,2003,Bantam,2.0
141719,0192752669,Stop the Train,Geraldine McCaughrean,2002,Oxford University Press,7.0
141720,0141309695,Out of Bounds (Puffin Fiction),Beverley Naidoo,2004,Puffin Books,10.0
141721,0805055037,The Runaway Soul,Harold Brodkey,1997,Henry Holt &amp; Company,0.0
141722,0192813447,Memoirs of a Midget (Twentieth-Century Classics/Oxford Paperbacks),Walter De LA Mare,1984,Oxford Univ Pr,0.0
141723,0946626944,The Relic,Eca De Queiroz,1994,Hippocrene Books,4.5
141724,1903517087,Cousin Bazilio: A Domestic Episode (Dedalus European Classics),Eca De Queiroz,2004,"Dedalus, Ltd",9.0
141725,0393316491,The Gambler,Fyodor Dostoevsky,1997,W. W. Norton &amp; Company,8.0
141726,0195103092,Dom Casmurro (Library of Latin America),Joaquim M. Machado de Assis,1998,Oxford University Press,4.5
141727,5551172872,Walden and Other Writings of Henry David Thoreau,Henry David Thoreau,2002,Modern Library,0.0
141728,0195101707,The Posthumous Memoirs of Bras Cubas (Library of Latin America (Paperback)),Joaquim Maria Machado De Assis,1998,Oxford University Press,9.0
141729,0374523827,Watermark,Joseph Brodsky,1993,Farrar Straus Giroux,4.0
141730,0452272793,The Armies of the Night: History As a Novel/the Novel As History,Norman Mailer,1994,Plume Books,2.4
141731,0140443150,Bel-Ami (Penguin Classics),Guy De Maupassant,1975,Penguin Books,2.0
141732,0141186321,Once There Was a War (Penguin Modern Classics),John Steinbeck,2001,Penguin Books Ltd,0.0
141733,1843910632,Fatal Eggs,Bulgakov,2003,Hesperus Press,0.0
141734,1860466400,The Heart of a Dog,Mikhail Bulgakov,1999,Harvill Press,8.0
141735,0872861430,Motel Chronicles,Sam Shepard,1983,City Lights Publishers,8.0
141736,2866004213,"La poÃ©sie arabe classique: Ã©tudes textuelles (Collection Espaces mÃ©diterranÃ©ens\)""",Odette Petit,1989,Publisud,9.0
141737,0521422817,An Experiment in Criticism (Canto),C. S. Lewis,1992,Cambridge University Press,0.0
141738,0691015988,The Passions and the Interests,Albert O. Hirschman,1997,Princeton University Press,8.0
141739,8472234193,Mundo Del Fin Del Mundo (Andanzas),Luis Sepulveda,2002,Tusquets,4.666666666666667
141740,1878818651,"The Book of Disquietude: By Bernardo Soares, Assistant Bookkeeper in the City of Lisbon (Aspects of Portugal)",Fernando Pessoa,1997,University Press of New England,0.0
141741,972210974X,Um deus passeando pela brisa da tarde: Romance (O Campo da palavra),MÃ¡rio de Carvalho,1994,Caminho,3.4
141742,186100527X,Professional ADO.NET,Julian Skinner,2001,Wrox Press,5.0
141743,0801840341,"The 36-Hour Day: A Family Guide to Caring for Persons With Alzheimer's Disease, Related Dementing Illnesses, and Memory Loss in Later Life",Nancy L. Mace,1991,Johns Hopkins Univ Pr,0.0
141744,0843944501,One More River to Cross,Will Henry,1998,Leisure Books,7.0
141745,0373230168,All I Want For Christmas (By Request 2's),Kathleen Creighton,2003,Silhouette,0.0
141746,0517204452,Anatomy of a Murder (Cinema Classics),Robert Traver,2000,Random House Value Pub,0.0
141747,1553660943,Angelmouse: An Important Message,Rodney Peppe,2001,Stewart House Publishing (Canada),0.0
141748,0373227329,"Keeping Baby Safe : Colby Agency (Harlequin Intrigue, 732)",Debra Webb,2003,Harlequin,3.0
141749,0373227345,"Dr Bodyguard (Harlequin Intrigue, 734)",Jessica Andersen,2003,Harlequin,1.0
141750,0843951133,Sons of Thunder,Cotton Smith,2003,Leisure Books,0.0
141751,0843952652,The Adventures of Comanche John,Dan Cushman,2003,Leisure Books,6.0
141752,1929664109,One Minute Can Change a Life: Sixty-Second Readings of Hope and Encouragement,Steve Goodier,2001,Life Support System Publishing,9.0
141753,1853262919,Tristram Shandy (Classics Library (NTC)),L. Sterne,2001,Lb May &amp; Assoc Inc,3.3333333333333335
141754,0807059196,The Tiger Ladies: A Memoir of Kashmir,Sudha Koul,2003,Beacon Press,6.0
141755,0679731180,The Origin of Satan,Elaine Pagels,1996,Vintage Books USA,4.111111111111111
141756,0806512709,This Fish Is Loaded! the Book of Surreal and Bizarre Humour: The Book of Surreal and Bizarre Humor,Richard Glyn Jones,1991,Carol Publishing Corporation,7.0
141757,0850314399,The prostitute in progressive literature,Khalid Kishtainy,1982,Allison &amp; Busby,6.0
141758,0828319510,Subliminal Adventures in Erotic Art,Wilson Bryan Key,1992,Branden Books,5.0
141759,1570752818,The Hidden Heart of the Cosmos: Humanity and the New Story,Brian Swimme,1999,Orbis Books,7.0
141760,0452284244,Animal Farm: A Fairy Story,George Orwell,2003,Plume Books,7.0
141761,0810112787,Closely Watched Trains (European Classics),Bohumil Hrabal,1995,Northwestern,10.0
141762,0394571835,Dictionary of the Khazars: Male Version : A Lexicon Novel,Milorad Pavic,1988,Random House Inc,0.0
141763,1564781992,The Engineer of Human Souls,Josef Skvorecky,1999,Dalkey Archive Press,3.5
141764,2226113274,Car nous venons tous du pays de notre enfance,Salome,2000,Albin Michel,6.0
141765,2226048677,A la poursuite d'Octobre rouge,Tom Clancy,1990,Albin Michel,0.0
141766,2268024059,Dialogue avec des scientifiques et des sages,RenÃ?Â©e Weber,1996,Editions du Rocher,0.0
141767,2070381943,Ne pariez jamais votre tÃ?Âªte au diable et autres contes non traduits par Baudelaire,Edgar Allan Poe,1989,Gallimard,0.0
141768,2020228920,Des gens tout simples,Jicai Feng,1995,Seuil,7.0
141769,2868698409,La surproductivitÃ?Â©: RÃ?Â©cit,Sung Ok Kim,1993,Actes Sud,5.0
141770,229031207X,"L'IntÃ?Â©grale des brÃ?Â¨ves de comptoir, 1996-1997",Jean-Marie Gourio,2001,J'ai lu,6.0
141771,0895552590,The Sermons of St. Francis De Sales on Our Lady,St. Francis of Sales,1993,Tan Books &amp; Publishers,5.0
141772,1572970103,Daredevil: Predator's Smile,Christopher Golden,1996,Berkley Publishing Group,8.0
141773,0380755831,"Stronghold (Seals, No 12)",Steve MacKenzie,1989,Avon Books,0.0
141774,0380785552,"Navy Cross (Seals: The Warrior Breed, Book 4)",H. Jay Riker,1996,Avon,0.0
141775,0441006310,By Blood Alone,William C. Dietz,1999,Ace Books,3.0
141776,0441117910,Countersolar,Richard A. Lupoff,1989,Ace Books,0.0
141777,0451150058,Slob,Rex Miller,1987,New Amer Library (Mm),0.0
141778,0345419979,Solemn Duty,Leonard B. Scott,1997,Ballantine Books,2.5
141779,0553286293,The Mutant Season,Robert Silverberg,1990,Spectra Books,1.5714285714285714
141780,0451401646,Stone Shadow,Rex Miller,1989,New Amer Library,0.0
141781,0515084417,Chant,David Cross,1986,Jove Books,0.0
141782,0553247085,Stainless Steel Rat Is Born (Stainless Steel Rat Books (Paperback)),Harry Harrison,1985,Bantam Doubleday Dell,2.0
141783,055329671X,Mutant Legacy (Mutant Season Series),Karen Haber,1993,Spectra Books,8.0
141784,0523424698,V: Death Tide (Pinnacle Books Fiction),A.C. Crispin,1985,Pinnacle Books,3.0
141785,0523424671,V: The New England Resistance,Tim Sullivan,1985,St Martins Pr (Mm),4.6
141786,0523424396,"Prisoners and Pawns (V, Book 6)",Howard Weinstein,1985,Pinnacle Books,0.0
141787,0523424019,"The Pursuit of Diana (V, Book 3)",Alan Wold,1984,St Martins Pr (Mm),6.666666666666667
141788,0812505816,Day Seven,Jack Bickham,1990,Tor Books,2.5
141789,0425142507,Never Send Flowers,John E. Gardner,1994,Berkley Publishing Group,4.0
141790,0671734814,Strangers From the Sky (Star Trek),Margaret Wander Bonanno,1990,Star Trek,0.0
141791,0446608971,The Naked God Part 1 : Flight (Naked God),Peter F. Hamilton,2000,Aspect,5.0
141792,0471387371,Self-Coaching: How to Heal Anxiety and Depression,Joseph J.  Luciani,2001,Wiley,5.0
141793,186508400X,Follow the Blue,Brigid Lowry,2001,Allen &amp; Unwin (Australia) Pty Ltd,8.0
141794,0393975088,Norton Anthology of Short Fiction: Sixth Edition,R. V. Cassill,2000,W.W. Norton &amp; Company,10.0
141795,0198711913,The Complete Works (Oxford Shakespeare S.),William Shakespeare,1998,Oxford University Press,10.0
141796,3423704942,Im Bann der DÃ?Â¤monen.,William Sleator,1998,Dtv,0.0
141797,0312092903,Force Majeure,Bruce Wagner,1993,St Martins Pr,5.0
141798,038532362X,Pink Slip,Rita Ciresi,1998,Bantam Dell Pub Group,5.5
141799,0764222163,"Crown of Fire (Firebird Trilogy, 3)",Kathy Tyers,2000,Baker Pub Group,8.0
141800,0712637664,Astride the Wall: A Memoir 1913-1945 (National Trust Classics),Ursula Wyndham,1991,Trafalgar Square,2.5
141801,0671477250,Sex Tips For Girls,Cynthia Heimel,1983,Fireside,2.0
141802,0571179355,This Is It,Joseph Connolly,0,Faber Faber Inc,2.5
141803,0349101094,Glasshouses,Penelope Farmer,1989,Time Warner Books UK,5.0
141804,0099279452,ALL AROUND TOWN/ILL BE SEEING YOU,M H CLARK,1998,Random House UK Ltd (A Division of Random House Group),2.0
141805,0340717637,Snap Happy,Fiona Walker,1998,Hodder &amp; Stoughton Ltd,0.0
141806,0060186267,"The Pope and the Heretic : The True Story of Giordano Bruno, the Man Who Dared to Defy the Roman Inquisition",Michael White,2002,William Morrow,8.0
141807,1550024671,Getting What You Deserve: The Adventures of Goldhawk Fights Back,Dale Goldhawk,2003,Dundurn Group,10.0
141808,3768810917,Mein Schicksal heiÃ?Â?t Kathena. Als Einhandsegler um die Welt.,Wilfried Erdmann,1999,Delius Klasing Verlag GmbH,4.0
141809,1577312163,Globetrotter Dogma: 100 Canons for Escaping the Rat Race and Exploring the World,Bruce Northam,2002,New World Library,8.0
141810,034530277X,The Red Planet,Robert A. Heinlein,1981,Del Rey Books,8.0
141811,0446524239,Just Here Trying to Save a Few Lives: Tales of Life and Death from the Er,Pamela Grim,2000,Warner Books,0.0
141812,0451158466,"Friends of the Horseclan, II (Horseclans)",Robert Adams,1989,New Amer Library (Mm),0.0
141813,1560765291,The Legacy (Forgotten Realms),R.A. Salvatore,1992,Wizards of the Coast,0.0
141814,0759672962,New Economy Self-Development Series: Education and Career,Pauline Tai,2002,Authorhouse,9.0
141815,3781751317,Die Burg der Abenteuer. ( Ab 10 J.).,Enid Blyton,2001,Erika Klopp Verlag,0.0
141816,3785544200,Fear Street Geisterstunde. Mitternacht am Friedhofstor. ( Ab 10 J.).,R. L. Stine,2002,Loewe Verlag,0.0
141817,3473520551,1000 Gefahren. Die Juwelen von Nabooti.,R. A. Montgomery,1996,Ravensburger Buchverlag,2.5
141818,3789106976,Insel der blauen Delfine ( Delphine). ( Ab 12 J.).,Scott ODell,1998,Oetinger Verlag,7.5
141819,0380715228,Pursuit of Happiness,David G. Myers,1993,Perennial Currents,6.0
141820,0446328820,Alternatives: New Developments in the War on Breast Cancer,Rose Kushner,1985,Warner Books,0.0
141821,006028935X,The Trumpet of the Swan,E. B. White,2000,HarperCollins,0.0
141822,0060234938,The Last Battle (rpkg) (Narnia),C. S. Lewis,1994,HarperCollins,2.8
141823,1557481423,Screw Tape Letters,C. S. Lewis,1990,Spring Arbor Distributors,1.0
141824,0374135304,Days without weather,Cecil Brown,1983,Farrar Straus Giroux,0.0
141825,1582431523,The Smallest Color,Bill Roorbach,2001,Counterpoint Press,3.0
141826,1585670391,When I Was Five I Killed Myself,Howard Buten,2000,Overlook Press,0.0
141827,0684870312,Where I'm Bound : A Novel,Allen B Ballard,2000,Simon &amp; Schuster,0.0
141828,0380976803,A Blessing over Ashes : The Remarkable Odyssey of My Unlikely Brother,Adam Fifield,2000,William Morrow &amp; Company,0.0
141829,0688168396,The Boy With the Thorn in His Side: A Memoir,Keith Fleming,2000,William Morrow &amp; Company,0.0
141830,0151006474,The Confessions of Mycroft Holmes: A Paper Chase,Marcel Theroux,2001,Harcourt,0.0
141831,0786866616,Kilroy Was Here : The Best American Humor From World War II,Charles Osgood,2001,Hyperion,0.0
141832,0374186251,The Life of Insects,Victor Pelevin,1998,Farrar Straus &amp; Giroux,0.0
141833,0689838336,Born In Sin,Evelyn Coleman,2001,Atheneum/Richard Jackson Books,0.0
141834,0670873691,Different Women Dancing (Viking Mystery Suspense),Jonathan Gash,1997,Viking Books,0.0
141835,0374254281,Scar Tissue,Michael Ignatieff,1994,Farrar Straus &amp; Giroux,0.0
141836,0670832421,The Brothers: A Novel,Frederick Barthelme,1993,Penguin USA,0.0
141837,0312181507,One Day Closer to Death: Eight Stabs at Immortality,Bradley Denton,1998,St. Martin's Press,2.6666666666666665
141838,0374295980,Your Name Here: Poems,John Ashbery,2000,Farrar Straus Giroux,0.0
141839,0312272812,Boogie-Woogie,Danny Moynihan,2001,Thomas Dunne Books,0.0
141840,0449134261,Trail of the Gatlings,Arthur Moore,1989,Fawcett Books,0.0
141841,0671526715,Audrey Hepburn's Neck: A Novel,Alan Brown,1996,Pocket Books,0.7
141842,0425091155,Night Chills,Dean R. Koontz,1985,Berkley Publishing Group,7.0
141843,039553271X,All-Bright Court,Connie Rose Porter,1991,Houghton Mifflin,0.0
141844,0140366946,Wuthering Heights (Puffin Classics),Emily Bronte,1995,Puffin Books,3.6666666666666665
141845,3518390813,Der Rote Ritter. Eine Geschichte von Parzival.,Adolf Muschg,1996,Suhrkamp,0.0
141846,3729600508,Dr Schtammgascht: ErzÃ¤hlung,Ernst Burren,1977,Zytglogge Verlag,0.0
141847,3257211562,Mondfinsternis ; Der Rebell: Stoffe II/III (Diogenes Taschenbuch),Friedrich DÃ¼rrenmatt,1984,Diogenes,0.0
141848,0060916826,Broken Cord,Michael Dorris,1990,Perennial,0.875
141849,0141002948,Real Boys' Voices,William S. Pollack,2001,Penguin Books,0.0
141850,0385490534,"Mommy Dressing: A Love Story, After a Fashion",Lois Gould,1998,Random House Inc,4.0
141851,0811803074,Near-Life Experiences: The Best of Jon Carroll,Jon Carroll,1993,Chronicle Books Llc,0.0
141852,3442454646,Der Anschlag.,Tom Clancy,2002,Goldmann,0.0
141853,157297091X,"Lightsabers (Star Wars: Young Jedi Knights, Book 4)",Kevin J. Anderson,1996,Berkley Publishing Group,3.875
141854,3453130677,Star Wars. Schatten des Imperiums. Der Krieg der Sterne geht weiter.,Steve Perry,1997,Heyne,0.0
141855,0822328607,Passed on: African American Mourning Stories: A Memorial,Karla F. C. Holloway,2002,Duke University Press,10.0
141856,0809324806,The Whisper of Leaves,Craig Smith,2002,Southern Illinois University Press,5.0
141857,0609607901,Every Good and Perfect Gift: A Novel,Brenda Jernigan,2001,Harmony Books,4.5
141858,1563527316,Attitude,Barbara Babbit Kaufman,2004,Longstreet Press,8.0
141859,0330368710,Truman Copote,George Plimpton,0,Bantam Doubleday Dell,0.0
