,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,rating
180998,0307127796,SM Golden Book of Jokes and Riddles,Linda Aber,1993,Golden Books,7.0
180999,0727104527,"Australian film, the inside story",Ken G Hall,1980,Summit Books,0.0
181000,1570624704,The Woman's Book of Yoga and Health : A Lifelong Guide to Wellness,LINDA SPARROWE,2002,Shambhala,5.0
181001,0207144869,Out of the bakelite box: The heyday of Australian radio,Jacqueline Kent,1983,Angus &amp; Robertson,0.0
181002,0553067117,"Eat Your Way Across the USA: 500 Diners, Lobster Shacks, Buffets, Pie Palaces, and Other All-American Eateries",Jane Stern,1997,Broadway Books,2.5
181003,0312198892,Go West Young F*cked-Up Chick : A Novel of Separation,Rachel Resnick,1999,St Martins Pr,2.0
181004,1590030338,Celtic Cross: Croes Celtaidd,Derek Bryce,2002,Red Wheel/Weiser,10.0
181005,0851792537,The first sunrise,Ainslie Roberts,1971,Rigby,0.0
181006,0851790259,Dreamtime Australian Aboriginal Myths,Charles Mountford,1965,Rigby Limited,0.0
181007,1590170237,Intelligence Wars: American Secret History from Hitler to Al-Qaeda,Thomas Powers,2002,New York Review of Books,10.0
181008,0851793045,The Dawn of Time : Australian Aboriginal Myths,Charles Mountford,1989,Rigby Limited,0.0
181009,0738205974,Darwin's Audubon: Science and the Liberal Imagination,Gerald Weissmann,2002,Perseus Books Group,4.0
181010,0875420753,The Book of Shadows,Lady Sheba,2000,Llewellyn Publications,0.0
181011,0962916013,Quick &amp; Healthy: More Help for People Who Say They Don't Have Time to Cook Healthy Meals,Brenda J. Ponichtera,1995,Scaledown Publishing,0.0
181012,0553091395,Fields of Greens: New Vegetarian Recipes from the Celebrated Greens Restaurant,Annie Somerville,1993,Bantam,0.0
181013,0811828468,Witch's Brew: Good Spells for Healing,Witch Bree,2001,Chronicle Books,10.0
181014,0702227765,The Australian Yarn: The Definitive Collection,Ron Edwards,1996,International Specialized Book Services,0.0
181015,0451153979,The Game of Love,Edith Layton,1988,New Amer Library (Mm),0.0
181016,0811834581,Witch's Brew Good Spells for Creativity (Witch's Brew Good Spell),Witch Bree,2002,Chronicle Books,10.0
181017,0345341953,Killer in the Rain,Raymond Chandler,1986,Ballantine Books,7.0
181018,0851796257,Watsons Bay sketchbook (The Sketchbook series),Valmai Phillips,1973,Rigby,0.0
181019,0688148948,Interior Alchemy: Secrets to Creating Expressive Ambience,Rebecca Purcell,1998,William Morrow &amp; Company,0.0
181020,0811828484,Witch's Brew: Good Spells for Peace of Mind,Witch Bree,2001,Chronicle Books,10.0
181021,0373286112,"Dawn'S Early Light (Harlequin Historical, No 11)",Caryn Cameron,1988,Harlequin,0.0
181022,0727014226,Bastards I have known,Peter Barton,1981,Rigby,0.0
181023,1561007862,Homeport (Bookcassette(r) Edition),Nora Roberts,1998,Bookcassette,8.0
181024,0307124819,"Stay Safe, Play Safe: A Book about Safety Rules (Golden Learn about Living Book)",Barbara Seuling,1985,Golden Books,0.0
181025,0786881704,Schoolhouse Rock! : The Official Guide,Tom Yohe,1996,Hyperion,6.666666666666667
181026,0802784666,How to Babysit an Orangutan,Tara Darling,1996,Walker &amp; Company,0.0
181027,0642972923,Tales of my Uncle Harry,Keith Garvey,1978,Australian Broadcasting Commission in association with Hodder &amp; Stoughton (Australia),0.0
181028,1561007293,Sanctuary (Bookcassette(r) Edition),Nora Roberts,1997,Bookcassette,9.0
181029,0725400935,"It's your shout, mate!: Aussie pubs and Aussie beers",John O'Grady,1972,Ure Smith,0.0
181030,0553479180,The Street Lawyer,John Grisham,1999,Random House Audio Publishing Group,7.0
181031,070220921X,The Banjo of the Bush: The Life and Times of A.B. Banjo Paterson,Clement Semmler,1988,Intl Specialized Book Service Inc,4.0
181032,0385029810,"The Active-Enzyme, Lemon-Freshened Junior High School Witch",Edmund Wallace. Hildick,1973,Random House Childrens Pub,10.0
181033,1561582948,"Nicky Epstein's Knitting for Your Home: Afghans, Pillows, and Accents",Nicky Epstein,2000,Taunton Press,5.0
181034,1561440930,The Little Mermaid,Hans Christian Andersen,1992,Modern Publishing,0.0
181035,0671411241,FLOWERS IN ATTIC,V. C. Andrews,1980,Simon &amp; Schuster,0.0
181036,0307131254,I Want to Be a Pilot (Sesame Street I Want to Be Book),Teddy Slater,1994,Golden Books,0.0
181037,0441160557,Double Blind,Sara Stamey,1990,Ace Books,0.0
181038,0394873408,The Berenstain Bears and the Bad Habit (First Time Books),Stan Berenstain,1986,Random House Books for Young Readers,0.0
181039,0027775909,Look at this (Ready-to-read handbook),Harlow Rockwell,1978,Macmillan,0.0
181040,1563520168,Zoo Man: Inside the Zoo Revolution,"Terry L., Ph.D. Maple",1993,Natl Book Network,10.0
181041,042513332X,Visiting Hours,Anne Coleman,1992,Berkley Pub Group,5.0
181042,0307602788,Big Bird Brings Spring to Sesame Street (Little Golden Readers),Lauren Collier Swindler,1986,Goldencraft,0.0
181043,0553349651,The Official Quarkxpress 3.0 Handbook,Diane Burns,1990,Bantam Books,9.0
181044,0394827988,Walt Disney's Sleeping beauty (Disney's wonderful world of reading),Walt Disney Productions,1974,Random House,1.0
181045,0764552635,Wedding Kit for Dummies,Marcy  Blum,2000,For Dummies,0.0
181046,0553566083,The Dragon and the Bat (Batman the Animated Series),Geary Gravel,1994,Spectra Books,5.0
181047,0201710366,InDesign 1.0/1.5 for Macintosh and Windows: Visual QuickStart Guide,Sandee Cohen,2000,Peachpit Press,0.0
181048,0307001105,Licensed Characters Lgb II (Little golden books),Golden Books,1990,Golden Books,0.0
181049,0874313422,Dragons over England (Possibility Wars),Greg Gorden,1992,"West End Games, Inc.",5.0
181050,1562059467,Windows NT Network Management Reducing Total Cost of Ownership,Anil Desai,1999,Macmillan Computer Pub,0.0
181051,0441736637,Run to the Stars,Mike Rohan,1986,Ace Books,5.0
181052,1853260541,Plain Tales from the Hills,Rudyard Kipling,1999,Lb May &amp; Assoc Inc,0.0
181053,1556614322,Light Weaver (The Spectrum Chronicles),Thomas Locke,1994,Baker Book House,0.0
181054,0133176789,The First Three Years of Life,Burton L. White,1991,Prentice Hall,0.0
181055,0345368495,"Lord Conrad's Lady (Adventures of Conrad Stargard/Leo Frankowski, Book 5)",Leo Frankowski,1990,Del Rey Books,0.0
181056,0312069634,"England's Dreaming: Anarchy, Sex Pistols, Punk Rock and Beyond",Jon Savage,1992,St Martins Pr,9.0
181057,0440437946,HOOPLE'S HAUNTED HOU,STEPHEN MANES,1983,Yearling,0.0
181058,0002158698,Challenge to Civilization a History Of,Martin Gilbert,0,Harpercollins Uk,0.0
181059,0886775949,"By Any Other Fame (Daw Book Collectors, No. 940)",Michael D. Resnick,1994,New Amer Library,4.0
181060,0452272211,Scheisse!: The Real German You Were Never Taught in School,Gertrude Besserwisser,1994,Plume Books,0.0
181061,0375418954,The Fourth Hand,John Irving,2001,Random House Audio,8.0
181062,0590436473,"Karen's Wish (Baby-Sitters Little Sister Super Special, 1)",Ann M. Martin,1993,Scholastic,1.6666666666666667
181063,1402705190,Knitting School : A Complete Course,Fabbri Editori,2003,Sterling,0.0
181064,3423705426,Denn ich hÃ?Â¶re die Delphine rufen.,Karen Hesse,1999,Dtv,8.0
181065,0876856652,The Caliph's Design: Architects! Where Is Your Vortex?,Wyndham Lewis,1986,Black Sparrow Books,8.0
181066,0425183289,The Urban Knitter,Lily M. Chin,2002,Berkley Publishing Group,8.0
181067,0843946423,Black River Falls,Edward Gorman,1999,Leisure Books,6.0
181068,0471614831,How to Make Money With Your Micro,Herman Holtz,1989,John Wiley &amp; Sons Inc,3.0
181069,0688146279,The Thief,Megan Whalen Turner,1996,Greenwillow,5.0
181070,0752808788,Lost Laysen,Margaret Mitchell,1997,Orion mass market paperback,0.5
181071,0609608800,Yarn Girls' Guide to Simple Knits,Julie Carles,2002,Clarkson N Potter Publishers,9.5
181072,0964202514,Earth Under Fire: Humanity's Survival of the Apocalypse,Paul A. LaViolette,1997,Starlane Pubns,5.0
181073,0307616037,What Did You Bring?,D. Ellsworth,1981,Goldencraft,0.0
181074,0811835332,Knitting Pretty,Kris Percival,2002,Chronicle Books,8.0
181075,0070344752,The McGraw-Hill Multimedia Handbook (Mcgraw-Hill Series on Visual Technology),Jessica Keyes,1994,McGraw-Hill,0.0
181076,1559942002,Holy Terror: Andy Warhol Up Close,Bob Colacello,1990,Harper Audio,0.0
181077,0312170874,Technical Communication: Situations and Strategies,Michael H. Markel,1997,Bedford/st Martins,10.0
181078,0307628477,The Pagemaster (Golden Storybook),Parker Smith,1995,Random House Childrens Books,0.0
181079,188147562X,Come Out Tonight,Richard Laymon,1999,Cemetery Dance Publications,1.0
181080,0452270510,Compassionate Capitalism: People Helping People Help Themselves,Richard M. Devos,1994,Plume Books,0.0
181081,0307233006,Donald's attic adventure: A book about the alphabet (Disney's learn with Mickey),Cindy West,1990,Western Pub. Co,0.0
181082,015507475X,Working the Web: A Student's Research Guide,Carol Clark Powell,2000,International Thomson Publishing,9.0
181083,0307233014,Mickey's spring picnic: A book about colors (Disney's learn with Mickey),Cindy West,1990,Western Pub. Co,1.6666666666666667
181084,0395394805,Desk Top Publishing: Writing and Publishing in the Computer Age,David R. Sullivan,1989,Houghton Mifflin College Div,7.0
181085,067230466X,The Internet Unleashed/Book and Disk,Philip Baczewski,1994,Macmillan Computer Pub,3.5
181086,0330280236,Slowly Down the Ganges,Eric Newby,0,Pan Books Ltd,1.6
181087,1557280258,Fields White Unto Harvest: Charles F. Parham and the Missionary Origins of Pentecostalism,James R. Goff,1989,University of Arkansas Press,0.0
181088,0440473276,Raggedy Ann and the Hobby Horse,Johnny Gruelle,1978,Yearling Books,0.0
181089,0805025367,Ancestral Truths,Sara Maitland,1994,Henry Holt &amp; Co,6.0
181090,0844234958,How To Produce Creative Publications,Thomas Bivins,1991,McGraw-Hill Trade,10.0
181091,0704381176,The Abolition of Britain: From Lady Chatterly to Tony Blair,Peter Hitchens,1999,Quartet Books Ltd,7.0
181092,0394925513,"Walt Disney's the Sorcerer's Apprentice (Disney's Wonderful World of Reading,)",Disney Book Club,1974,Random House Children's Books,0.0
181093,0893012505,"Tough Trip Through Paradise, 1878-1879",Andrew Garcia,2001,University of Idaho Press,7.5
181094,1557281262,Missing Measures: Modern Poetry and the Revolt Against Meter,Timothy Steele,1990,University of Arkansas Press,10.0
181095,0738202002,The Four-Thirds Solution: Solving the Childcare Crisis in America Today,Stanley I. Greenspan,2001,Perseus Publishing,5.0
181096,1557280762,The Gudge Creek and Wad Chronicles,Richard Allin,1989,Univ of Arkansas Pr,0.0
181097,0912500247,The Womanly Art of Breastfeeding,Judy Torgus,1997,La Leche League International,5.0
181098,1585420174,The Spiritual Dimension of the Enneagram: Nine Faces of the Soul,Sandra Maitri,2000,Putnam Publishing Group,7.0
181099,0340617837,Glittering Savages,Mark Burnell,1995,Hodder &amp; Stoughton General Division,8.0
181100,2877142639,Crime and Punishment,Fyodor M. Dostoevsky,1999,Bookking International,0.0
181101,0679409750,"Book of Women's Firsts: Breakthrough Achievements of Almost 1,000 American Women",Phyllis J. Read,1992,Random House Inc,0.0
181102,0590446282,Life Without Friends,Ellen Emerson White,1990,Scholastic Paperbacks (Mm),8.0
181103,1568300131,The Computer Curmudgeon,Guy Kawasaki,1993,Macmillan Computer Pub,0.0
181104,8817152323,LA Divina Commedia: Inferno (La Divina Commedia),Alighieri Dante,1997,Rizzoli - RCS Libri,0.0
181105,140003163X,Mendocino and Other Stories,Ann Packer,2003,Vintage Books USA,5.5
181106,0816739145,The Initiation (Hope Hospital),Cherie Bennett,1996,Troll Communications,6.0
181107,0553250787,The Red Rocket # 11,Seth McEvoy,1985,Bantam Books,0.0
181108,0671618229,"How I made $1,000,000 in mail order",E. Joseph Cossman,1985,Simon &amp; Schuster,5.0
181109,0471128457,"Applied Cryptography: Protocols, Algorithms, and Source Code in C, 2nd Edition",Bruce  Schneier,1995,Wiley,0.0
181110,0807041122,The Unknown City: Lives of Poor and Working-Class Young Adults,Michelle Fine,1998,Beacon Press,4.5
181111,0679728139,The Odyssey,Robert Fitzgerald,1990,Random House Inc,0.0
181112,067100851X,Field of Screams (Ghosts of Fear Street #22),R. L. Stine,1997,Aladdin,0.0
181113,0340528281,Paradise,Chaz Brenchley,1994,Hodder &amp; Stoughton General Division,0.0
181114,1853268968,"The Original Illustrated \Strand\"" Sherlock Holmes""",Arthur Conan Doyle,2001,NTC/Contemporary Publishing Company,6.666666666666667
181115,0553283480,"Golden Girl (Sweet Dreams, No 169)",Jane Ballard,1990,Bantam Books for Young Readers,0.0
181116,0747219923,Changeling,Gordon,1998,Trafalgar Square,4.5
181117,0786705167,The Secret Cases of Sherlock Holmes,Donald Thomas,1998,Carroll &amp; Graf Publishers,0.0
181118,0449702383,The Club,Patricia Aks,1988,Fawcett Books,5.0
181119,0752903837,Study In Scarlet Sir Arthur Conan Doyle,Arthur Conan Doyle,0,Publishers Overstock Remainder,0.0
181120,0449702618,Older Men,Norma Klein,1988,Fawcett Books,3.0
181121,0451182146,The Paper,Dewey Gram,1994,New Amer Library (Mm),0.0
181122,0425167542,Holmes for the Holidays,Martin Harry Greenberg,1998,Berkley Publishing Group,0.0
181123,0450494756,The Art of Darkness: The Life and Fiction of the Master of the Macabre: Stephen King,Douglas E. Winter,1989,Hodder &amp; Stoughton General Division,4.666666666666667
181124,0670840599,Dunster,John Mortimer,1993,Penguin USA,0.0
181125,0590543075,A Little Princess (Apple Classics),Frances Hodgson Burnett,1995,Scholastic,4.25
181126,0553252720,To the Far Blue Mountains,Louis L'Amour,1985,Bantam Books,0.0
181127,1591291739,Fountain's Glory,Micah O'Brien,2002,Publishamerica,10.0
181128,0553106791,Night to Remember,Walter Lord,0,Bantam Doubleday Dell,0.0
181129,0811213080,A Child's Christmas in Wales,Dylan Thomas,2000,W W Norton &amp; Co Inc,0.0
181130,0393046591,Still Life in Milford: Poems,Thomas Lynch,1998,W. W. Norton &amp; Company,10.0
181131,0446600806,Fearless Movie Tie-In,Rafael Yglesias,1993,Warner Books,0.0
181132,0671836625,PHOBIA,Thomas Luke,1980,Pocket,0.0
181133,0440200601,Ghost Stories from the American South,W.K. McNeil,1988,Dell Publishing Company,0.0
181134,0425046087,The Custom of the Country,Edith Wharton,1981,Berkley Pub Group,0.0
181135,0425150275,Sunset Tears (Sunset Island),Cherie Bennett,1995,Berkley Publishing Group,3.0
181136,0425151093,Sunset Holiday (Sunset Island),Cherie Bennett,1995,Berkley Publishing Group,0.0
181137,0445406666,Other Paths to Glory,Anthony Price,1987,Warner Books,0.0
181138,0425163776,"The Southern Girls (Pageant, No 1)",Cherie Bennett,1998,Berkley Publishing Group,0.0
181139,0345421175,Animals As Teachers and Healers: True Stories and Reflections,Susan Chernak McElroy,1998,Ballantine Books,1.6666666666666667
181140,0380802120,"Jake Finds Out (Making Out, No 2)",Katherine Applegate,1998,Avon Books,6.0
181141,080773800X,"We Can't Teach What We Don't Know: White Teachers, Multiracial Schools (Multicultural Education Series (New York, N.Y.).)",Gary R. Howard,1999,Teachers College Press,10.0
181142,068981335X,Trapped : The 1909 Cherry Mine Disaster,Lois Duncan,1998,Simon &amp; Schuster Children's Publishing,3.5
181143,088801273X,Going to the Zoo,Laura Lush,2002,Turnstone Press,10.0
181144,0440971721,Presenting Superhunk (Seniors No 10),Eileen Goudge,1985,Laurel-Leaf Books,5.0
181145,155583714X,Testosterone,James Robert Baker,2001,Alyson Publications,6.0
181146,067167417X,DEMON INSIDE : DEMON INSIDE (True Crime),Barbara Wedgwood,1993,Pocket,0.0
181147,0967853206,But I'm Not a Bad Person,Lauren M. Traer,2000,Fulfillment Publishing House,2.0
181148,0380802139,"Nina Won't Tell (Making Out, No 3)",Katherine Applegate,1998,Avon Books,0.0
181149,0689809573,SATELLITE DOWN,Rob Thomas,1998,Simon &amp; Schuster Children's Publishing,3.5
181150,0373261314,Murder On Peachtree Street,Patricia Houck Sprinkle,1993,Worldwide Library,0.0
181151,0312105606,To School Through the Fields: An Irish Country Childhood,Alice Taylor,1994,St. Martin's Press,0.0
181152,031210572X,The Village,Alice Taylor,1994,St. Martin's Press,0.0
181153,0575072180,The Masks of Time,Robert Silverberg,2002,Gollancz,4.5
181154,0553296841,Femmes Fatal,Dorothy Cannell,1994,Bantam,2.0
181155,0515111880,Room with a Clue (Pennyfoot Hotel Mystery),Kate Kingsbury,1993,Jove Books,4.0
181156,0192814141,Countryman on the moors (Oxford paperbacks),J. C Atkinson,1983,Oxford University Press,0.0
181157,031207123X,A Wisp of Smoke,Roy Lewis,1992,St Martins Pr,7.0
181158,0140385614,Like Sisters on the Homefront,Rita Williams-Garcia,1998,Puffin Books,10.0
181159,0835900401,The Call of the Wild (Globe's Adapted Classics Series),Not Applicable (Na ),1992,Globe Fearon,0.0
181160,0380805669,Sea Feather (An Avon Camelot Book),Lois Szymanski,1999,Harpercollins Juvenile Books,3.0
181161,0373611781,"Black Hand -- Executioner #178 (Mack Bolan : the Executioner, No 178)",Don Pendleton,1993,Gold Eagle,0.0
181162,0750511664,Diet for Death,Janet Laurence,1997,Magna Large Print Books,8.0
181163,0747272654,Dawn French: The Biography,Alison Bowyer,2000,Headline,4.0
181164,0747256241,Out of Reach,Elizabeth Mcgregor,0,Trafalgar Square,0.0
181165,0715384767,Torvill &amp; Dean,Jayne Torvill,1983,David &amp; Charles,0.0
181166,207042796X,Mademoiselle LibertÃ?Â©,Alexandre Jardin,2003,Gallimard,0.0
181167,0553250450,Out on a Limb,Shirley MacLaine,1984,Bantam Books,0.0
181168,0804109125,Death of a Snob,M. C. Beaton,1992,Fawcett Books,2.142857142857143
181169,0345254325,How It Was,Mary W. Hemingway,1977,Ballantine Books,0.0
181170,0671648527,RAMPAGE,Prue Scott,1988,Pocket,0.0
181171,0425060616,"Alien Bondage (Spaceways Series, No. 1)",John Cleve,1982,Berkley Pub Group,0.0
181172,0425125475,Yul: The Man Who Would Be King,Rock Brynner,1991,Berkley Pub Group,0.0
181173,0553407937,Death of an Outsider,M. C. Beaton,2000,Trafalgar Square,8.0
181174,086442275X,Lonely Planet Thai Phrasebook (Lonely Planet Language Survival Kit),Joe Cummings,1995,Lonely Planet,0.0
181175,8423309797,Las ninfas (ColecciÃ³n Destinolibro ; v. 55),Francisco Umbral,1979,Destino,0.0
181176,0441953050,The Yukon Target,Nick Carter,1983,Berkley Pub Group (Mm),0.0
181177,0446607142,Death of a Cad,M. C. Beaton,2004,Warner Books,7.0
181178,3257017308,"Der Auftrag, oder, Vom Beobachten des Beobachters der Beobachter: Novelle in vierundzwanzig SÃ¤tzen",Friedrich DÃ¼rrenmatt,1986,Diogenes,10.0
181179,0451143256,Kramer Versus Kramer,Avery Corman,1988,Ivy Books,0.0
181180,0446514268,The Andy Warhol Diaries,Pat Hackett,1989,Warner Books Inc,0.0
181181,0804105936,Death of a Perfect Wife,M. C. Beaton,1990,Fawcett Books,3.5
181182,3423119039,Wenn der FluÃ?Â? voll Whisky wÃ?Â¤r.,Tom Coraghessan Boyle,1994,Dtv,2.3333333333333335
181183,0553229702,Beyond Death's Door,MAURICE RAWLINGS,1991,Bantam,0.0
181184,0060972912,Dead Languages,David Shields,1990,Harpercollins,0.0
181185,3423361107,Mein irisches Tagebuch.,Ralph Giordano,1999,Dtv,1.0
181186,0340660201,Evil Acts,Lesley Grant-Adamson,1996,New English Library,9.0
181187,0888792166,One Hundred Years of Hockey,Brian McFarlane,1989,Breakwater Books Ltd,0.0
181188,0954143205,One Way or Another: A Travelogue of True Adventure (And Misadventure) Stories,Richard Meredith,2002,MercuryBooks,9.0
181189,3431035930,Tod in Dublin.,Paul Carson,2000,Ehrenwirth,5.0
181190,8478131078,Salud mortal (Futuropolis),Gabriel BermÃºdez Castillo,1993,Miraguano Ediciones,0.0
181191,019540310X,Exploration Canada,Paul Collins,1979,Oxford University Press,3.5
181192,0340793708,The Tailor of Panama,John le Carre,2001,Hodder &amp; Stoughton General Division,2.8333333333333335
181193,0771080174,Terry Fox: His story,Leslie Scrivener,1981,McClelland and Stewart,0.0
181194,0330338404,The Second Catherine Aird Collection: An Omnibus of Crime,Catherine Aird,1994,Macmillan Pub Ltd,0.0
181195,0006380921,The Kenneth Williams letters,Kenneth Williams,1995,HarperCollins,7.333333333333333
181196,0880709049,Mystery at Death Canyon (Twin Pursuits),Jeanette Windle,1996,Multnomah Pub,0.0
181197,0770415474,My Country,Pierre Berton,0,Bantam Doubleday Dell,0.0
181198,0345359267,"Dangerous Play (Twin Connection, No 7)",Adam Mills,1989,Ballantine Books,0.0
181199,0312117671,Dark Provenance/a Mystery,Michael David Anthony,1995,St Martins Pr,0.0
181200,0140086943,The Eleven Million Mile High Dancer (Contemporary American fiction),Carol Hill,1986,Penguin USA,0.0
181201,0805054979,Cutting Edge (Cutting Edge (Owl)),John Harvey,1998,Owl Publishing Company,0.0
181202,0671719785,Fruiting Bodies,Cooper Natasha,1996,Simon &amp; Schuster (Trade Division),0.0
181203,0449701085,Heartaches High School,Deborah Perlberg,1987,Fawcett Books,0.0
181204,0743529502,McNally's Dare,Vincent Lardo,2003,Simon &amp; Schuster Audio,9.0
181205,067163836X,DEV YR PSYCHC ABLI,Ray Burns,1987,Pocket,0.0
181206,0425182126,Audrey Hepburn,Barry Paris,2001,Berkley Publishing Group,0.0
181207,0449703568,That's My Baby,Norma Klein,1990,Fawcett Books,0.0
181208,0802732771,The Disappearances of Madalena Grimaldi: A Claudia Valentine Mystery,Marele Day,1996,Walker &amp; Company,0.0
181209,0872235181,Passing-Bells,Phillip Rock,1979,Putnam Pub Group,6.0
181210,0553239252,Before the Summer Rain,Anne Faul,1984,Bantam Books,0.0
181211,0670822558,Ed Broadbent: The pursuit of power,Judy Steed,1988,Viking,0.0
181212,0505515334,Libby,Milt Machlin,1980,Tower &amp; Leisure Sales Co,10.0
181213,5551473511,Katapult (Kat Colorado Mysteries),Karen Kijewski,1993,Avon Books,0.0
181214,031226142X,Death Is Not the End: An Inspector Rebus Novella (Inspector Rebus Mysteries (Hardcover)),Ian Rankin,2000,St. Martin's Minotaur,2.5
181215,0889951314,The Third Suspect: The Shocking True Story of a Bitter Labor Struggle and the Cold-Blooded Murder of Nine Yellowknife Miners (Anthologies),Greg Owens,1995,Red Deer Press,0.0
181216,1575664364,Dead Beat and Deadly (Charlie Plato Mysteries (Paperback)),Margaret Chittenden,1999,Kensington Publishing Corporation,0.0
181217,0002323540,Fringe Ending,Margaret Moore,1991,HarperCollins Publishers,0.0
181218,1863550054,"Knowing otherwise: Feminism, women &amp; religion",Erin White,1991,D. Lovell Pub,0.0
181219,0515091790,Lethal Weapon,Joel Norst,1987,Jove Books,0.0
181220,0002322951,Murder in Good Measure,Margaret Moore,1990,HarperCollins Publishers,0.0
181221,0140256903,Princess At the Window a New Gender,Donna Laframboise,0,Penguin Putnam~trade,0.0
181222,0333367332,The family in question: Changing households and familiar ideologies (Women in society),Diana Gittins,1985,Macmillan,0.0
181223,0786223006,Tulip Fever (Thorndike Large Print General Series),Deborah Moggach,2000,Thorndike Press,0.0
181224,089608129X,Ain't I A Woman: Black Women and Feminism,bell hooks,1981,South End Press,4.666666666666667
181225,1857979494,The Television Crimebusters Omnibus,Peter Haining,1994,Orion Publishing Co,0.0
181226,067974195X,The Death and Life of Great American Cities,Jane Jacobs,1992,Vintage Books USA,0.0
181227,2070365360,L'ironie du sort,Paul Guimard,1974,Gallimard,4.0
181228,0028630394,Unofficial Guide to Walt Disney World 2000,Bob Sehlinger,1999,"Hungry Minds, Inc",8.0
181229,0425186113,"Walking in the Garden of Souls: George Anderson's Advice from the Hereafter, for Living in the Here and Now",George Anderson,2002,Berkley Publishing Group,4.5
181230,0330348485,"Goodnight, My Angel",Margaret Murphy,1997,Pan Publishing,9.0
181231,0231041675,Women at Work,Thomas L. Dublin,1981,Columbia University Press,5.0
181232,0006386512,How to Dump a Guy: A Coward's Manual,Kate Fillion,1997,Harpercollins Canada,0.0
181233,0553291289,"Forbidden Magic (The Godwars, Book 1)",Angus Wells,1992,Spectra Books,2.6666666666666665
181234,0380786966,Rewind,Terry England,1997,Avon,0.0
181235,0804113580,Agatha Raisin and the Walkers of Dembley,M. C. Beaton,1996,Fawcett Books,2.3333333333333335
181236,0771591411,Sittler,Turowetzit &amp; Goynes,1991,Macmillan of Canada,0.0
181237,0888942125,Swamp song,Stanley Burke,1978,"distributor, ISBS",2.5
181238,039455602X,All Those Tomorrows,"Mai, Zetterling",1986,Pub Group West,0.0
181239,052594401X,Suspicion of Deceit,Barbara Parker,1998,Penguin USA,2.3333333333333335
181240,0515060135,Clutch of Constables,Ngaio Marsh,1981,Jove Books,0.0
181241,0970330707,"No Retreats, No Reserves, No Regrets: Why Christians Should Never Give Up, Never Hold Back, and Never Be Sorry for Proclaiming Their Faith",Ken Ham,2000,Stewart House Press,0.0
181242,1892145154,The Historic Shops and Restaurants of New York: A Guide to Century-Old Establishments in the City (Historic Shops &amp; Restaurants Series),Ellen Williams,2002,Little Bookroom,10.0
181243,0875165257,Prospering Power of Love,Catherine Ponder,1984,DeVorss &amp; Company,0.0
181244,0870292579,Keep Life Simple Therapy (Elf Self Help),Linus Mundy,1993,Abbey Press,9.0
181245,1892323869,A Death in the Life,Dorothy Salisbury Davis,1976,Vivisphere Publishing,0.0
181246,0345467639,"Sweet Death, Kind Death",AMANDA CROSS,1995,Ballantine Books,0.0
181247,9993150495,Beverley Malibu,Forrest,1993,L P C Group,0.0
181248,0805031138,Murder Offscreen: A Henry Holt Mystery (Henry Holt Mystery),Denise Osborne,1994,Henry Holt &amp; Co,0.0
181249,8472232050,Samurai,Hisako Matsubara,2002,Tusquets,4.0
181250,0312192568,Death Takes Up a Collection (Sister Mary Helen Mystery),Carol Anne O'Marie,1998,Thomas Dunne Books,0.0
181251,0321049314,Psychology (6th Edition),Carole Wade,1999,Pearson Education,0.0
181252,0749922362,Sean Bean,Laura Jackson,2001,Piatkus Books,0.0
181253,8807813629,Passione De Famiglia,Christina Comencini,0,Feltrinelli,0.0
181254,0441515460,The magic goes away,Larry Niven,1979,Ace Books,0.0
181255,0553106252,Being There,Jerzy Kosinski,0,Bantam Doubleday Dell,6.0
181256,0245543546,War Without End,D. Dobson Payne,1986,Hyperion Books,8.0
181257,0062733842,Why You Should Never Beam Down in a Red Shirt: And 749 More Answers to Questions About Star Trek,Robert W. Bly,1996,Harpercollins,2.3333333333333335
181258,0340785950,Our Thora,Morris Bright,2002,Trafalgar Square,9.0
181259,0806961147,Fantastic Book of Math Puzzles,Margaret C. Edmiston,1997,Sterling Pub Co Inc,0.0
181260,0064467252,The Land of Narnia : Brian Sibley Explores the World of C. S. Lewis (Narnia),Brian Sibley,1998,HarperTrophy,0.0
181261,0679776338,A School Teacher in Old Alaska: The Story of Hannah Breece,Hannah Breece,1997,Vintage Books USA,5.333333333333333
181262,1550135589,My Secrets,Collins Joan,1994,Firefly Books Ltd,0.0
181263,0809230127,Conquer Your Cravings : Four Steps to Stopping the Struggle and Winning Your Inner Battle with Food,Suzanne  Giesemann,1998,McGraw-Hill/Contemporary Books,5.0
181264,0786866179,The Naked Chef,Jamie Oliver,2000,Hyperion,9.5
181265,0836205057,A Family Of Value,John Rosemond,1995,Andrews McMeel Publishing,0.0
181266,080249238X,The Word on Finances/Topical Scriptures and Concordance,Larry Burkett,1994,Moody Publishers,0.0
181267,1565078632,Minute Meditations for Men,Bob Barnes,1998,Harvest House Publishers,0.0
181268,340414967X,Der vierte Engel.,Suzanne Chazin,2003,LÃ?Â¼bbe,8.0
181269,0863222676,Can Lily O'Shea come out to play?,Lily O'Connor,2000,Brandon,0.0
181270,0929268180,Shamanic Wisdom II : The Way of the Animal Spirits: The Way of the Animal Spirits,Dolfyn,1996,Earthspirit Inc.,8.0
