,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,rating
91855,0345457781,Mortal Remains,PETER CLEMENT,2003,Ballantine Books,8.0
91856,1568843283,Visual C++ 2 for Dummies,Michael Hyman,1995,John Wiley &amp; Sons Inc,7.0
91857,0373293054,The Duke's Mistress (Harlequin Historical Series),Ann Elizabeth Cree,2004,Harlequin,0.0
91858,042519597x,"Broken Dishes (Fowler, Earlene)",Earlene Fowler,2004,Berkley Publishing Group,8.0
91859,0758201524,Fudge Cupcake Murder: A Hannah Swenson Mystery (Hannah Swensen Mysteries (Hardcover)),Joanne Fluke,2004,Kensington Publishing Corporation,3.0
91860,3423362510,Exit. Mein Weg aus der Neonazi- Szene.,Kent Lindahl,2001,Dtv,0.0
91861,0345443381,Mutant,Peter Clement,2002,Fawcett Books,1.5384615384615385
91862,037329297X,Rake's Reward (Harlequin Historical Series),Joanna Maitland,2004,Harlequin,3.5
91863,0373292929,"The Chaperone Bride (Harlequin Historical, No. 692)",Nicola Cornick,2004,Harlequin,7.0
91864,0373293003,Wayward Widow,Nicola Cornick,2004,Harlequin,7.0
91865,0449004503,Death Rounds,PETER CLEMENT,1999,Fawcett,1.0
91866,0449006220,The Procedure,PETER CLEMENT,2001,Fawcett,1.5
91867,0312922329,The Billionaire Boys Club,Sue Horton,1990,St. Martin's Press,0.0
91868,0345363523,A Prayer for Owen Meany,John Irving,1989,Ballantine Books,10.0
91869,0449211096,Blue Highways,William Least Heat-Moon,1986,Fawcett Books,2.375
91870,044681637X,Fishbait: The Memoirs of the Congressional Doorkeeper,William Miller,1978,Warner Books,10.0
91871,1557253463,"A Matter of Principle: A Faith Abbey Mystery (Faith Abbey Mystery Series, 4)",David Manuel,2003,Paraclete Press (MA),0.0
91872,0060514957,"Killer Smile (Scottoline, Lisa)",Lisa Scottoline,2004,HarperCollins,4.235294117647059
91873,0345459210,The Flood (Halo),William C. Dietz,2003,Del Rey Books,8.0
91874,0061057754,Stainless,Todd Grimson,1997,Eos,4.666666666666667
91875,0688152880,Bailey Goes Camping,Kevin Henkes,1997,HarperTrophy,5.0
91876,0571194087,Film: Reservoir Dogs *Tot Film*,Tarantino Q,1997,Faber and Faber Ltd,7.333333333333333
91877,0340766859,Standing Room Only,Eva Rice,2001,Flame,0.0
91878,0028623924,The Complete Idiot's Guide to Getting Published (Complete Idiot's Guides),Sheree Bykofsky,1998,Alpha Books,0.0
91879,0553103679,R Is for Rocket,Ray Bradbury,1976,Bantam,10.0
91880,0330375660,Silver Screen,Justina Robson,0,Pan Books Ltd,3.75
91881,1570718903,"Sixteen Scandals: 20 Years of Sex, Lies and Other Habits of Our Great Leaders",William Strauss,2002,Sourcebooks,0.0
91882,0965181804,The Course Beautiful : A Collection of Original Articles and Photographs on Golf Course Design,Albert Warren Tillinghast,1996,Treewolf Productions,7.0
91883,0316366951,The Physics of Christmas : From the Aerodynamics of Reindeer to the Thermodynamics of Turkey,Roger Highfield,1999,Back Bay Books,0.0
91884,3453212622,Die Rose des kleinen Prinzen. Erinnerungen an eine unsterbliche Liebe.,Consuelo de Saint-Exupery,2002,Heyne,0.875
91885,0374166730,Green,Frances Sherwood,1995,Farrar Straus &amp; Giroux,5.0
91886,3423121599,Ein Leben ist nicht genug. Tagebuchaufzeichnungen und Briefe.,Maxie Wander,1996,Dtv,9.0
91887,1880985101,Art to Choke Hearts and Pissing in the Gene Pool: Collected Writing 1985-1987,Rollins,1992,Pub Group West,8.5
91888,0743217802,They Marched Into Sunlight: War and Peace Vietnam and America October 1967,David Maraniss,2003,Simon &amp; Schuster,2.6666666666666665
91889,0590118455,Empire of the Ants and Other Stories,H. G. Wells,1978,Scholastic,0.0
91890,0553292439,Get to the Heart: My Story,Barbara Mandrell,1996,Bantam Books,1.4
91891,8845251950,Baudolino (Italian),Umberto Eco,2003,Distribooks Inc,8.0
91892,8811666791,Ti Con Zero,Calvino,0,Garzanti Editore,0.0
91893,2070403009,Monsieur MalaussÃ?Â¨ne,Daniel Pennac,1997,Gallimard,2.0
91894,2070361551,La Chartreuse De Parme,Stendhal,0,Gallimard French,3.0
91895,884524749X,Il Pendolo Di Foucault,Umberto Eco,2001,Distribooks Inc,7.0
91896,0880705744,God Came Near,Max Lucado,1987,Multnomah,9.0
91897,077372513X,Arthur! Arthur!: More comic sketches from the master's pen,Arthur Black,1991,Stoddart,8.0
91898,1888306149,Miserly Moms : Living on One Income in a Two Income Economy,Jonni McCoy,1996,Full Court Press,5.142857142857143
91899,0670816256,Love Blocks: Breaking the Patterns That Undermine Relationships,Mary Ellen Donovan,1989,Penguin USA,6.0
91900,1568383657,"Why Can't I Stop Eating?: Recognizing, Understanding, and Overcoming Food Addiction",Debbie Danowski,2000,Hazelden Publishing &amp; Educational Services,5.0
91901,0960989870,"Abstinence: Members of Overeaters Anonymous Share Their Experience, Strength, and Hope",Overeaters Anonymous Staff,1994,"Overeaters Anonymous, Incorporated",4.0
91902,1572840323,"1,001 Low-Fat Vegetarian Recipes, 2nd ed.",Sue Spitler,2000,Surrey Books,4.0
91903,0471646407,"The Bombardier Story: Planes, Trains, and Snowmobiles",Larry  MacDonald,2001,John Wiley &amp; Sons,6.0
91904,1558322051,The Vegetarian Meat and Potatoes Cookbook,Robin Robertson,2002,Harvard Common Press,0.0
91905,2850186457,"The Woman's Day Weight-Loss Plan : Lose Weight, Eat Right, Be Fit, Feel Great at Every Stage of Life",Kathy Keenan Isoldi,2004,Filipacchi Publishing,8.0
91906,0385470037,Trinities,Nick Tosches,1994,Bantam Dell Pub Group,0.0
91907,0736902627,Survival for Busy Women,Emilie Barnes,2002,Harvest House Publishers,7.5
91908,006017630X,Free to Trade: A Novel of Suspense,Michael Ridpath,1995,Harpercollins,3.75
91909,0385422555,Sun Dial Street,Marti Leimbach,1992,Bantam Dell Pub Group,5.0
91910,0140236414,An Evil Cradling/the Five-Year Ordeal of a Hostage,Brian Keenan,1994,Penguin USA,0.0
91911,0811828948,Learn to Sleep Well,Christopher Idzikowski,2000,Chronicle Books,7.0
91912,1885586213,Some of Us Have to Get Up in the Morning: Short Stories,Daniel Scott,2001,Turtle Point Press,0.0
91913,096641182X,"I Could Have Quit $7,000,000.00 Ago: Proof--Nice Guys Do Finish First!",Dayle Maloney,1998,Roseart Publishing,5.0
91914,0155001701,Problem-Solving Strategies for Writing,Linda Flower,1993,Harcourt College Pub,0.0
91915,1565108450,Readings on The Adventures of Tom Sawyer (The Greenhaven Press Literary Companion to American Literature),Katie de Koster,1998,Greenhaven Press,0.0
91916,0205140254,Writing and Reading Arguments: A Rhetoric and Reader,Richard P. Batteiger,1994,Prentice Hall,5.0
91917,0831780495,Vitamin Rich (Healthy Cooking Series),Smithmark Publishing,1991,Smithmark Publishers,5.0
91918,0451146131,The Invisible Leash: A Better Way to Communicate with Your Dog,Myrna Milani,1986,Signet Book,0.0
91919,0451202163,"Slow but Sure: How I Lost 170 Pounds With the Help of God, Family, Family Circle Magazine, and Richard Simmons",Sandra Dalka-Prysby,2001,Signet Book,10.0
91920,0451171667,Dog Training by Bash: The Tried and True Techniques of the Dog Trainer to the Stars,Bashkim Dibra,1992,Signet Book,7.0
91921,0446517917,Desperate Measures,David Morrell,1994,Warner Books Inc,4.5
91922,0451524233,Tarzan of the Apes (Tarzan),Edgar Rice Burroughs,1990,Signet Classics,4.9
91923,0399148426,What Your Mother Never Told You About Sex,"Hilda, MD Hutcherson",2002,Putnam Publishing Group,5.0
91924,1573221872,Anger: Wisdom for Cooling the Flames,Nhat Hanh,2001,Riverhead Books,2.727272727272727
91925,1572242434,Lift Your Mood Now: Simple Things You Can Do to Beat the Blues,John Preston,2001,New Harbinger Publications,0.0
91926,1579546110,"Doctor's Book of Home Remedies: Simple, Doctor-Approved Self-Care Solutions for 146 Common Health Conditions",Editors of Prevention Magazine,2002,Rodale Books,5.0
91927,0393051005,If Only They Could Speak: Stories About Pets and Their People,"Nicholas H., Dr Dodman",2002,W. W. Norton &amp; Company,0.0
91928,061822632X,Cooking Thin with Chef Kathleen: 200 Easy Recipes for Healthy Weight Loss,Kathleen Daelemans,2002,Houghton Mifflin Company,10.0
91929,0312967713,Harlot's Moon,Edward Gorman,1999,St. Martin's Press,7.0
91930,0786889195,Shank,Roderick Anscombe,1997,Warner Books (Mm),2.5
91931,0445200227,The Retreat,Jerrold Mundis,1985,Warner Books,0.0
91932,0747257558,Tomorrow the World,Josephine Cox,2001,Trafalgar Square,1.75
91933,0743213300,Reinventing Yourself With The Duchess Of York : Inspiring Stories and Strategies for Changing Your Weight and Your Life,Sarah Ferguson,2001,Simon &amp; Schuster,3.0
91934,0747400644,Empress,Graham Masterton,1991,Time Warner Paperbacks,5.0
91935,0028609867,"Weight Watchers 101 Secrets for Success: Weight Loss Tips from Weight Watchers Leaders, Staff and Members",Weight Watchers,1995,MacMillan Publishing Company.,3.0
91936,1579544827,"Outwit Your Weight : Fat-Proof Your Life With More Than 200 Tips, Tools, &amp; Techniques to Help You Defeat Your Diet Danger Zones",Cathy Nonas,2002,Rodale Books,10.0
91937,0028615972,The Complete Idiot's Guide to Getting Along with Difficult People,Brandon Toropov,1997,Alpha Books,5.0
91938,0439042968,882 1/2 Amazing Answers to Your Questions About the Titanic,Hugh Brewster,1999,Scholastic,10.0
91939,0671203401,The Rock Garden,Nikos Kazantzakis,1969,Touchstone,0.0
91940,0751500844,The Fetch,Robert Holdstock,1992,Time Warner Books UK,1.75
91941,0140063250,Frequent hearses,Edmund Crispin,1982,Penguin Books,7.0
91942,0440236266,Psychic Warrior: Project Aura,ROBERT DOHERTY,2001,Dell,3.75
91943,0060957328,American Pie : Slices of Life (and Pie) from America's Back Roads,Pascale Le Draoulec,2003,Perennial,2.5
91944,0380976579,The Ape Who Guards the Balance: An Amelia Peabody Mystery (Amelia Peabody Mysteries (Hardcover)),Elizabeth Peters,1998,William Morrow &amp; Company,1.8888888888888888
91945,055329587X,Tex Johnston: Jet-Age Test Pilot (Bantam Air &amp; Space Series),"A.M. \Tex\"" Johnson""",1992,Bantam Books,0.0
91946,0892838787,How to Write (And Sell) a Christian Novel: Proven and Practical Advice from a Best-Selling Author,Gilbert Morris,1994,Gospel Light Pubns,0.0
91947,1555973698,Famous Builder,Paul Lisicky,2002,Graywolf Press,4.0
91948,0060919884,The Writing Life,Annie Dillard,1990,Perennial,6.0
91949,0060915439,Holy the Firm,Annie Dillard,1988,Perennial,3.6666666666666665
91950,0375703470,For the Time Being,Annie Dillard,2000,Vintage Books USA,2.0
91951,0735609713,Running Microsoft(r) Office 2001 for Mac(r),Steven Schwartz,2001,Microsoft Press,0.0
91952,0062731335,How to Get Happily Published/a Complete and Candid Guide,Judith Appelbaum,1992,Harpercollins,5.0
91953,0395599725,A Voice of One's Own: Conversations With America's Writing Women,Mickey Pearlman,1992,Houghton Mifflin,4.0
91954,0679768858,Home: American Writers Remember Rooms of Their Own,Sharon Sloan Fiffer,1996,Vintage Books USA,6.5
91955,0312308329,Lorelei's Guiding Light: An Intimate Diary,Lorelei Hills,2002,St. Martin's Press,2.6666666666666665
91956,3426613077,Der Gott unter der Dusche.,William Sutcliffe,2000,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co.",0.0
91957,0689828683,The Landry News,Andrew Clements,2000,Aladdin,5.714285714285714
91958,3596101735,Unter dem Tagmond. Roman.,Keri Hulme,1990,"Fischer (Tb.), Frankfurt",4.0
91959,3499145928,Fan Man.,William Kotzwinkle,1997,Rowohlt Tb.,0.0
91960,3251004662,Fuselfieber.,David Sedaris,2000,Haffmans Verlag,2.6
91961,0945315236,So Also in Christ: Re-Viewing the Plan of Salvation,Neal Punt,2002,Northland Books,0.0
91962,0307602559,Little Golden Picture Dictionary (Little Golden Book),Marie De John,1982,Goldencraft,0.0
91963,0307109089,One red shoe (the other's blue!) (A Golden friendly book),Stephanie Calmenson,1987,Golden Book,0.0
91964,0307602079,The Musicians of Bremen (Little Golden Book),Ben Cruise,1983,Golden Press,0.0
91965,0821746154,Cha Cha Cha,Jane Heller,1994,Kensington Publishing Corporation,7.0
91966,0307602427,The Christmas Donkey (Little Golden Readers),T. William Taylor,1984,Goldencraft,0.0
91967,0671637924,The Pianoplayers: Anthony Burgess,Anthony Burgess,1987,Washington Square Press,5.0
91968,0307988074,Catch the Hat (Barney),Mark S. Bernthal,1997,Golden Books,0.0
91969,0307602745,Flying Is Fun (Little Golden Reader),Carol North,1986,Goldencraft,0.0
91970,0307004562,I Can't Wait Until Christmas: Featuring Jim Henson's Sesame Street Muppets (Little Golden Book),Golden Books,1995,Golden Books,1.25
91971,0451626982,Books That Changed the World,Robert B. Downs,1992,Signet Book,3.0
91972,0307602710,Baby Sister (Little Golden Readers),Dorothea M. Dachs,1986,Goldencraft,0.0
91973,0307602370,Polly's Pet (Little Golden Readers),Lucille Hammond,1984,Goldencraft,0.0
91974,0345443276,Silent Partner,STEPHEN FREY,2004,Fawcett Books,2.111111111111111
91975,0307000982,Alvin's daydreams (Alvin and the chipmunks),Michael Teitelbaum,1990,Western Pub. Co,0.0
91976,0307046117,The Christmas Story (A Little Golden Book),Jane Werner,1994,Golden Books,1.875
91977,0816735298,Baby's Day Out (Digest),Ron Fontes,1994,Troll Communications,0.0
91978,0590336878,Cheerleaders #07: Flirting,Diane Hoh,1985,Scholastic,3.0
91979,0440989744,Too Much Too Soon,Eileen Goudge,1984,Laurel-Leaf Books,0.0
91980,0307987914,The Bunny Hop (Sesame Street),Sarah Albee,1997,Golden Books,0.0
91981,0671529706,SILENT NIGHT 3 FEAR STREET SUPERCHILLER 11 (Fear Street Super Chiller Series : No 11),R.L. Stine,1996,Simon Pulse,0.0
91982,0307302989,Disney's the Hunchback of Notre Dame (Little Golden Books),Justine Korman,1996,Random House Childrens Books,2.5
91983,0061004170,Beverly Hills 90210,Mel Gilden,1991,Harpercollins Juvenile Books,2.0
91984,0816734151,"Roni's Dream Boy (Boyfriend Club, #2)",Janet Quin-Harkin,1994,Troll Communications,2.0
91985,081673710X,"The Boyfriend Wars (The Boyfriend Club Special Edition, No 2)",Janet Quin-Harkin,1995,Troll Communications,4.666666666666667
91986,0061067687,"Beverly Hills 90210: Which Way to the Beach? (Beverly Hills, 90210, No 4)",Mel Gilden,1992,Harpercollins Childrens Books,1.5
91987,0590456628,Mary Anne's makeover (The baby-sitters club),Ann M Martin,1993,Scholastic Inc,2.6
91988,0307988414,Disney's Pooh's Grand Adventure the Search for Christopher Robin (Little Golden Book),Justine Korman,1997,Golden Books,3.0
91989,0307602699,The Biggest Most Beautiful Christmas Tree (Little Golden Reader),Amye Rosenburg,1986,Goldencraft,0.0
91990,0307003116,When Bunny Grows Up,Patsy Scarry,1995,Golden Books,1.5
91991,030700306X,Fire Engines to the Rescue (Little Golden Books),Janet Campbell,1991,Golden Books,0.0
91992,0307021017,Home for a Bunny,Golden Books,1995,Western Producer Prairie Books,2.0
91993,0374404143,Annie on My Mind,Nancy Garden,1992,"Farrar, Straus and Giroux (BYR)",3.5555555555555554
91994,030702136X,Sesame Preschool,Golden Books,1984,Golden Books,0.0
91995,0307605027,The littlest Christmas elf (A Little Golden book),Nancy Buss,1987,Golden Books,0.0
91996,030760246X,Rudolf the Red Nosed Reindeer Shines Again,Robert May,1982,Goldencraft,0.0
91997,0307301443,Disney's Aladdin Magic Carpet Ride (Little Golden Book),Teddy Slater Margulies,1995,Random House Childrens Books,2.9
91998,0515114030,Until Tomorrow,Jill Marie Landis,1996,Jove Books,3.3
91999,0373292465,The Law and Kate Malone,Charlene Sands,2003,Harlequin,0.0
92000,0307602389,My First Book of the Planets (Little Golden Reader),Elizabeth Winthrop,1986,Goldencraft,0.0
92001,0307681106,My Little Mother Goose,Rosenberg,1982,Goldencraft,0.0
92002,0373484631,Brides to Be (2 Novels in 1),Diana Palmer,2002,Silhouette,1.5384615384615385
92003,0307301168,No Nap Today! (First Little Golden Book),Iris Hiskey,1993,Golden Books,0.0
92004,0307101258,Christmas Mice,Richard Scarry,1982,Golden Books,0.0
92005,1551660776,Montana Man,Barbara Delinsky,1995,Mira,0.0
92006,0307681041,My Alphabet,E.K. Davis,1982,Goldencraft,0.0
92007,0307681408,I can dress myself (A First little Golden book),Anna H Dickson,1983,"Western Pub. Co., in conjunction with Children's Television Workshop",0.0
92008,0307602397,My Christmas Treasury (Little Golden Readers),Gale Wiersum,1984,Goldencraft,4.5
92009,0312983131,If She Should Die,Carlene Thompson,2003,St. Martin's Paperbacks,4.230769230769231
92010,0307021076,Little Cottontail A Little Golden book 304-73 (Little Golden Book),Carl Memling,1988,Western Publishing co,0.0
92011,0307021505,David and Goliath (Little Golden Book),Barbara Shook Hazen,1974,"Western Publishing Company, Inc.",0.0
92012,1551668963,Used - To - Be Lovers,Linda Lael Miller,2002,Mira,4.0
92013,0307001008,Walt Disney's Cowboy Mickey (Little golden books),Cindy West,1990,Western Pub. Co,1.25
92014,030702024X,Chipmunks ABC,Golden Press,1983,Golden Books,3.25
92015,0373970110,Fingerprints,Barbara Delinsky,1984,Worldwide Library,5.0
92016,091594359X,Aquaboogie: A Novel in Stories (Milkweed National Fiction Prize),Susan Straight,1994,Milkweed Editions,4.0
92017,0333783301,Trial &amp; Retribution 3,Lynda La Plante,1999,Pan Macmillan,0.0
92018,0061099287,Spy Sinker,Len Deighton,1991,HarperTorch,1.625
92019,0590300075,King Arthur: His Knights and Their Ladies,Johanna Johnston,1980,Scholastic,2.3333333333333335
92020,0687132428,Follow the butterfly stream;,Lorenz Boyd,1971,Abingdon Press,0.0
92021,0688022715,The New Kid on the Block,Jack Prelutsky,1984,Greenwillow,4.5
92022,0812028597,The New Finch Handbook,Christa Koepff,1984,Barrons Educational Series Inc,4.0
92023,067940774X,Artificial Life: The Quest for a New Creation,Steven Levy,1992,Random House Inc,9.0
92024,0883680904,In His Steps,Charles Sheldon,1980,Word Publishing,0.0
92025,0387978844,Nextstep Programming: Step One : Object-Oriented Applications/Book and Disk,"Simson, L. Garfinkel",1993,Springer-Verlag Telos,7.0
92026,0830619380,Encyclopedia of Electronic Circuits Volume 1,Rudolf F. Graf,1985,McGraw-Hill/TAB Electronics,9.0
92027,0830631380,Encyclopedia of Electronic Circuits Volume 2,Rudolf F. Graf,1988,McGraw-Hill/TAB Electronics,10.0
92028,0553207970,Iron Marshal,Louis L'Amour,1981,Bantam Doubleday Dell,3.0
92029,0385069642,Good Man Is Hard to Find and Other Stories,Flannery O'Connor,1972,Doubleday,0.0
92030,0380837749,Basic Beginnings (An Avon/Camelot Book),Susan Drake Lipscomb,1983,Harpercollins Juvenile Books,5.0
92031,0345324145,From Doon with Death,Ruth Rendell,1985,Ballantine Books,0.0
92032,9023406176,Rooiers (BB literair),Ben Borgart,1978,Bezige Bij,0.0
92033,0812590635,"The Zanti Misfits (The Outer Limits, No. 1)",John Peel,1997,Tor Books,1.4
92034,0152012419,High Wizardry (Wizardry Series),Diane Duane,1997,Harcourt Childrens Books,0.0
92035,0679876170,Soup Ahoy,Robert Newton Peck,1995,Random House Childrens Books,0.0
92036,0679871721,Attack of the Mutant Bugs (Shadow Zone),J.R. Black,1995,Random House Childrens Books,0.0
92037,0394895983,"Minstrel In The Tower (Stepping Stone,  paper)",GLORIA SKURZYNSKI,2004,Random House Books for Young Readers,0.0
92038,0590448919,101 Wacky Facts About Snakes &amp; Reptiles,Walter Retan,1992,Scholastic Paperbacks (Mm),0.875
92039,0590716824,Halfbacks Don't Wear Pearls,Mary Blakeslee,1986,Scholastic Paperbacks,0.0
92040,0590449028,"Oh Honestly, Angela!",Nancy K. Robinson,1991,Scholastic Paperbacks (Mm),0.0
92041,0140076670,Ultimate Trivia Game Book,Hiron,1999,Penguin Uk,5.666666666666667
92042,0590410547,"Eighth Grade Hero (Junior High, No 6)",Kate Kenyon,1987,Scholastic,0.0
92043,0380776251,Love Me Not,Eve Byron,1996,Harper Mass Market Paperbacks (Mm),0.0
92044,0380833867,Grounding of Group Six (Avon/Flare Book),Julian Thompson,1992,Avon Books,2.142857142857143
92045,0671023098,SHARK BITE: AGAINST THE ODDS (AGAINST THE ODDS),Todd Strasser,1998,Aladdin,4.0
92046,0064406377,"Pony Club Rider (Horseshoes, No. 4)",Patricia Leitch,1996,Harpercollins Juvenile Books,5.0
92047,0590334107,"Emily (Sunfire, No 11)",Candice Ransom,1985,Scholastic,0.0
92048,0380711923,The Man Who Was Poe (rack),Avi,1991,HarperTrophy,1.9230769230769231
92049,0373193289,"One Plus One Make Marriage (Like Mother, Like Daughter/75th Book) (Silhouette Romance , No 1328)",Marie Ferrarella,1998,Silhouette,0.0
92050,0425166201,"Girls R.U.L.E.: Trail of Terror (Girls R.U.L.E, No. 2)",Kris Lowe,1998,Berkley Publishing Group,4.0
92051,0373440073,"There'S Something About The Nanny (Harlequin Love &amp; Laughter, No 7)",Judy Griffith Gill,1996,Harlequin,2.5
92052,055328441X,Cruise Control (Bantam Starfire Book),Liza Fosburgh,1990,Starfire,8.0
92053,037319014X,"Daddy Trouble (Fabulous Father, Celebration 1000!) (Silhouette Romance, No 1014)",Gayle Kaye,1994,Silhouette,0.0
92054,0373440502,"Gettin' Lucky (Love &amp; Laughter , No 50)",Kimberly Raye,1998,Harlequin,3.3333333333333335
92055,0373256507,"Naughty By Night (Secret Fantasies) (Harlequin Temptation, No 550)",Steve White,1995,Harlequin,4.0
92056,0449218104,Homebased Businesses,Beverly Neuer Feldman,1990,Fawcett Books,7.0
92057,1561790435,Homemade Business,Donna Partow,1992,Tyndale House Pub,9.0
92058,0373440065,"Seven Year Itch (Harlequin Love and Laughter, No 6)",James Dale,1996,Harlequin,3.5
92059,0373191073,"Groom Maker  (Wedding Month) (Silhouette Romance, No 1107)",Lisa Kaye Laurel,1995,Silhouette,3.0
92060,0373217285,Terms Of Engagement (By Request 2'S) (By Request 2's),Kate Hoffmann,2002,Harlequin,0.0
92061,0373121512,"Blackmailed Bridegroom (Latin Lovers) (Harlequin Presents, No 2151)",Miranda Lee,2001,Harlequin,0.0
92062,0968525709,Another end of the road (Mountain ash poetry series),Mary T McDonald,1999,Rowan Books,6.0
92063,0590422995,"Stephanie's Big Story (Sleepover Friends, No 15)",Susan Saunders,1989,Scholastic Paperbacks (Mm),3.5
92064,0590294032,The Case of the Surprise Call (New Adventures of Mary-Kate &amp; Ashley),Melinda Metz,1999,Scholastic,0.0
92065,059044784X,How Kittens Grow (Read With Me),Millicent E. Selsam,1992,Cartwheel Books (Scholastics),7.5
92066,006106582X,Two of a Kind #12: The Cool Club (Two of a Kind),Mary-Kate &amp; Ashley Olsen,2000,HarperEntertainment,0.0
92067,059041626X,Trojan War,Bernard Evslin,1988,Scholastic Paperbacks,0.0
92068,0671723243,SECRET ROOM DOWNSTAIRS : SECRET ROOM DOWNSTAIRS,Ruth Willock,1992,Aladdin,0.0
92069,0816734410,Good-Bye Kiss (Kisses No 2),Diane Namm,1994,WestWind (Troll),0.0
92070,0425150151,Thames Doesn't Rhyme With James,Paula Danziger,1995,Berkley Publishing Group,2.3333333333333335
92071,0425108430,Always a Spy,Robert Footman,1988,Berkley Pub Group,0.0
92072,0373059639,"Whatever Comes (Silhouette Desire, No 963)",Ellen Small,1995,Silhouette,1.0
92073,0671002759,The Red Badge of Courage (Enriched Classics),Stephen Crane,1996,Pocket,5.4
92074,0140058559,The Sign of Four,"Arthur Conan, Sir Doyle",1982,Penguin USA,5.666666666666667
92075,1556615566,"Mandie and the Unwanted Gift (Mandie Book, 29)",Lois Gladys Leppard,1997,Bethany House Publishers,5.0
92076,0020452705,CALL IT COURAGE,Armstrong Sperry,1973,Simon Pulse,4.5
92077,0671017209,BAILEY ON MY OWN PARTY OF FIVE 1,Megan Stine,1997,Simon Spotlight Entertainment,4.0
92078,0590410016,"Oh, Brother",Johnniece Marshall Wilson,1988,Scholastic,0.0
92079,0671021141,The TALE OF THE MOGUL MONSTER: ARE YOU AFRAID OF THE DARK #22 (ARE YOU AFRAID OF THE DARK),"Bobbi J.G, Weiss",1998,Aladdin,0.0
92080,0671551752,Trish for President,Lael Littke,1986,Pocket Books,7.5
92081,0590332414,"Joanna (Sunfire, No 5)",Joan Claypool Miner,1984,Scholastic Paperbacks (Mm),2.5
92082,1895836506,Burning for it (Mountain ash poetry series),Jacqueline Bell,1998,Rowan Books,4.0
92083,0439087619,"If You Only Knew (The Friendship Ring, 1)",Rachel Vail,1999,Scholastic,7.0
92084,189583645X,The possibilities of thirst (Mountain ash poetry series),Jannie Edwards,1997,Rowan Books,0.0
92085,0890844402,Captive Treasure (Light Line Ser.),Milly Howard,1988,Bob Jones University Press,5.0
92086,1895836565,In-between season (Mountain ash poetry series),Anna Mioduchowska,1998,Rowan Books,0.0
92087,0689854463,Skeletons in the Closet,Andy Mangels,2002,Simon Spotlight Entertainment,0.0
92088,1895836441,The blue not seen (Mountain ash poetry series),Lorie Miseck,1997,Rowan Books,0.0
92089,0743418379,Shades,Mel Odom,2002,Simon Spotlight Entertainment,0.0
92090,0316757349,Great American Love Stories: Selected and With an Introduction by Lucy Rosenthall,Lucy Rosenthal,1990,Book Sales,0.0
92091,0517599694,Pocket Painters: Seurat 1859-1891,Not Applicable (Na ),1994,Random House Inc,0.0
92092,0671002503,3 QUARTERS,Denis Hamill,1999,Pocket Star,0.0
92093,0863697690,"The Best of \Rolling Stone\"": Classic Writing from the World's Most Influential Music Magazine""",Robert Love,1994,Virgin Books,6.5
92094,0760742316,The Bride's Book of Lists: Things to Do &amp; Questions to Ask (Lifestyle),Amy M. Nebens,2003,Friedman/Fairfax Publishing,0.0
92095,0812026314,"Turtles: Everything About Purchase, Care, Nutrition, and Diseases",Helmut Wilkie,1983,Barrons Educational Series Inc,2.5
92096,0425097102,"The Forbidden City (The World of Lone Wolf, Book 2)",Ian Page,1987,Pacer Books,0.0
92097,0425084361,"Flight from the Dark (Lone Wolf, Book 1)",Joe Dever,1995,Pacer Books,0.0
92098,0345427580,The Glorious Cause,Jeffrey M. Shaara,2003,Fawcett Books,2.0
92099,0963124633,You Might As Well Laugh: Surviving the Joys of Parenthood,Sandi Kahn Shelton,1997,Bancroft Press,7.5
92100,0060565578,"Christmas, Present (Mitchard, Jacqueline)",Jacquelyn Mitchard,2003,HarperCollins,2.5
92101,0385032080,Herbs and the Earth,H. Beston,1973,Doubleday,7.0
92102,0062514539,"Slowing Down to the Speed of Life: How to Create a More Peaceful, Simpler Life from the Inside Out",Richard Carlson,1997,HarperSanFrancisco,2.6666666666666665
92103,0553571931,The Chatham School Affair,Thomas H. Cook,1997,Bantam Books,3.6153846153846154
92104,0773519076,Credo (Hugh MacLennan Poetry),Carmine Starnino,2001,McGill-Queen's University Press,8.0
92105,2080666487,La piste des turquoises,Catherine Hermary-Vieille,1992,Flammarion,6.0
92106,2070392619,Le Petit Nicolas a Des Ennuis,Sempe Goscinny,0,Gallimard French,7.5
92107,2264018542,Le Chat qui parlait aux fantÃ?Â´mes,Lilian Jackson Braun,1993,10-18,5.0
92108,1931896011,Rattlesnake,Arturo Arias,2003,Curbstone Press,7.0
92109,202030743X,Hotel Pastis,Mayle,2000,Distribooks Inc,5.0
92110,2264031212,Le Chat qui volait une banque,Braun,2000,Editions 10/18,6.5
92111,2070392600,Petit Nicolas Et Les Copains,Jean-Jacques Sempe,0,Folio,8.0
92112,2253135895,Souvenirs du Vietnam,Danielle Steel,1994,LGF,0.0
92113,2253003220,Jai Quinze Ans Et Je Ne Veux Pas Mourir,Christine Arnothy,0,Livre De Poche French,2.3333333333333335
92114,0375404317,Julia and Jacques Cooking at Home,Julia Child,1999,Alfred A. Knopf,10.0
92115,0686359801,The starving students cookbook,Dede Hall,1983,EZ Cookin' Book Co,4.0
92116,0446389277,The Official Couch Potato Cookbook,Mary Beth Jung,1988,Warner Books,0.0
