,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,rating
240996,207037811X,De si braves garÃ?Â§ons,Patrick Modiano,1987,Gallimard,0.0
240997,014029516X,"The Ethical Canary: Science, Society and the Human Spirit",Margaret Somerville,2003,Penguin Books Canada,0.0
240998,2070372936,Livret de famille,Patrick Modiano,1981,Gallimard,0.0
240999,0465039138,Code and Other Laws of Cyberspace,Lawrence Lessig,2000,Basic Books,0.0
241000,0373614721,"Conflagration (Superbolan #72) (Superbolan, 72)",Don Pendleton,2000,Gold Eagle,0.0
241001,0262560925,Computers and Thought,Edward A. Feigenbaum,1995,AAAI Press,0.0
241002,207038425X,Les Terres du bout du monde,Jorge Amado,1991,Gallimard,0.0
241003,0373642512,"Kill Radius (The Executioner #251) (Executioner, 251)",Don Pendleton,1999,Gold Eagle,0.0
241004,0471393401,The Universal History of Numbers : From Prehistory to the Invention of the Computer,Georges  Ifrah,2000,Wiley,0.0
241005,0962168009,"Kiss Me, but Not Goodbye",Bonnie Marona,1989,Circle m Pubns,0.0
241006,0061058092,Child of Venus,Pamela Sargent,2002,Eos,10.0
241007,0486251012,The Complete Strategyst : Being a Primer on the Theory of Games of Strategy,J. D. Williams,1986,Dover Publications,0.0
241008,0486296725,Game Theory: A Nontechnical Introduction,Morton D. Davis,1997,Dover Publications,0.0
241009,1573456632,Stone Tables,Orson Scott Card,2000,Shadow Mountain,5.0
241010,0195121236,Patterns of Software: Tales from the Software Community,Richard P. Gabriel,1998,Oxford University Press,0.0
241011,0880292512,Understanding Physics,Isaac Asimov,1988,Buccaneer Books Inc,0.0
241012,067152299X,GENE RODENBERRY: THE LAST CONVERSATION: A DIALOGUE WITH CREATOR OF STAR TREK (Star Trek Series),Yvonne Fern,1996,Star Trek,0.0
241013,0880642068,Through Emotions to Maturity: Psychological Readings of Fairy Tales,Verena Kast,1993,Fromm Intl,0.0
241014,0297812165,Not Guilty In Defence of Modern Man,David Thomas,0,Trafalgar Square,0.0
241015,0029082404,Zen Buddhism: A History : Japan (Nanzan Studies in Religion and Culture),Heinrich Dumoulin,1989,MacMillan Publishing Company.,0.0
241016,0887305431,Sur-Petition: Creating Value Monopolies When Everyone Else Is Merely Competing,Edward De Bono,1992,HarperBusiness,0.0
241017,0517591979,Big Blues: The Unmaking of IBM,Paul Carroll,1993,Crown Publishing Group (NY),0.0
241018,0140157336,The Penguin Book of Lies,Philip Kerr,1996,Penguin Books Ltd,0.0
241019,0399214887,The Tale of Sir Gawain,Neil Philip,1987,Putnam Pub Group (J),0.0
241020,0747243689,Shelter,Monte Merrick,1994,Headline,0.0
241021,0061052000,A Fisherman of the Inland Sea: Science Fiction Stories,Ursula K. Le Guin,1994,Harpercollins,0.0
241022,0552128651,Love Forty,Sue Limb,1988,Transworld Publishers Ltd,0.0
241023,0061052159,The Fantasy Hall of Fame: Chosen by the Members of the Science Fiction and Fantasy Writers of America,Robert Silverberg,1998,HarperPrism,0.0
241024,0415130352,A Short History of Modern Philosophy: From Descartes to Wittgenstein,Roger Scruton,1995,Routledge,0.0
241025,0517118491,The Rime of the Ancient Mariner: In Seven Parts,Samuel Taylor Coleridge,1994,Gramercy Books,0.0
241026,0517072327,The Rubaiyat of Omar Khayyam,Edward Fitzgerald,1992,Random House Value Pub,0.0
241027,0708836844,Farside of the Hill,Nancy Livingstone,1988,Time Warner Books UK,0.0
241028,0263784460,French Leave,Penny Jordan,1994,Harlequin Mills &amp; Boon Ltd,0.0
241029,0465001041,Ai: The Tumultuous History of the Search for Artificial Intelligence,Daniel Crevier,1994,Perseus Books Group,0.0
241030,0771058586,Arthurian Book of Days,Matthews,1990,McClelland &amp; Stewart,0.0
241031,0761123008,Curly Girl,Lorraine Massey,2001,Workman Publishing,10.0
241032,0890439451,Consumer Reports Best Travel Deals 2001: Tips and Strategies for Smart Travel,Consumer Reports,2001,Consumers Union U.S.,3.0
241033,0553212389,Complete Fairy Tales of the Brothers Grimm: Tales 1-100 (Complete Fairy Tales of the Brothers Grimm),Jack Zipes,1988,Bantam,0.0
241034,0345306368,Master of Middle-Earth: The Fiction of J. R. R. Tolkien,Paul H. Kocher,1977,Del Rey Books,0.0
241035,0679001352,Fodor's 1999 Europe (Fodor's Gold Guides),Fodor's,1998,Fodor's Travel Publications,0.0
241036,0679456783,Running to the Mountain: A Journey of Faith and Change,Jon Katz,1999,Random House Inc,8.666666666666666
241037,0921149980,"There Are Two Errors In The The Title Of This Book: A Sourcebook of Philosophical Puzzles, Problems, and Paradoxes",Robert M. Martin,1992,Broadview Press,0.0
241038,0553566520,Good-Bye to Love (Sweet Valley University (Paperback)),Francine Pascal,1994,Sweet Valley,3.5
241039,0312872917,"Litany of the Long Sun:  Nightside the Long Sun and Lake of the Long Sun (Book of the Long Sun, Books 1 and 2)",Gene Wolfe,2000,Orb Books,0.0
241040,0312860722,"Epiphany of the Long Sun:  Calde of the Long Sun and Exodus from the Long Sun (Book of the Long Sun, Books 3 and 4)",Gene Wolfe,2000,Orb Books,6.0
241041,0140714847,Romeo and Juliet (Pelican Shakespeare),William Shakespeare,2000,Penguin Books,9.0
241042,068481188X,NEW LIVING HEART DIET,Michael E. Debakey,1996,Simon &amp; Schuster,0.0
241043,0671750437,Grammar for Smart People: Your User-Friendly Guide to Speaking and Writing Better English,Barry Tarshis,1992,Pocket Books,0.0
241044,0807613444,Voices of the Earth: An Anthology of Ideas and Arguments,J. J. Clarke,1994,W W Norton &amp; Co Inc,0.0
241045,0399139451,"Waking Up, Alive: The Descent, the Suicide Attempt, and the Return to Life",Richard A. Heckler,1994,Putnam Publishing Group,0.0
241046,0802115187,The Language of Vision: Meditations on Myth and Metaphor,Jamake Highwater,1994,Pub Group West,0.0
241047,0671744925,"Love, Sex, Death, and the Making of the Male",Rosalind Miles,1991,Simon &amp; Schuster,0.0
241048,057505512X,On Kissing From the Metaphysical to The,Adrianne Blue,0,Trafalgar Square,0.0
241049,0451135776,Colour of Magic,Terry Pratchett,1985,Roc,7.0
241050,0812514297,Orion in the Dying Time,Ben Bova,1991,Tor Books (Mm),1.5
241051,0134709144,The International Money Market (Research Studies in Accounting),Gunter Dufey,1978,Prentice Hall,2.5
241052,0596004478,Google Hacks: 100 Industrial-Strength Tips &amp; Tools,Tara Calishain,2003,O'Reilly,10.0
241053,0771044925,Summer Tree,Kay,1984,McClelland &amp; Stewart,6.0
241054,0735712999,Blogging: Genius Strategies for Instant Web Content,Biz Stone,2002,New Riders,10.0
241055,0786905328,"Planar Powers (Blood Wars Trilogy , No 3)",J. Robert King,1997,Wizards of the Coast,0.0
241056,1587154137,Toast: And Other Rusted Futures,Charles Stross,2002,Cosmos Books (NJ),0.0
241057,0802140165,Doctor Sleep (An Evergreen book),Madison Smartt Bell,2003,Grove Press,0.0
241058,0553061771,The Shortest Distance Between You and a Published Book,Susan Page,1997,Broadway Books,10.0
241059,068807944X,Lenin: The Novel,Alan Brien,1988,Smithmark Pub,0.0
241060,1569248184,Writing and Selling Magazine Articles,Eva Shaw,1995,Marlowe &amp; Company,10.0
241061,1569248443,How to Write Science Fiction,Matthew J. Costello,1995,Marlowe &amp; Company,10.0
241062,0452276578,Learning to Write Fiction from the Masters,Barnaby Conrad,1996,Plume Books,10.0
241063,0679769838,The Writing Life,National Book Award,1995,Random House Trade,9.0
241064,0028621905,Arco How to Write Articles for Newspapers and Magazines (Arco's Concise Writing Guides),Dawn B. Sova,1998,Arco Pub,10.0
241065,0898797713,How to Write a Book Proposal (How to Write a Book Proposal),Michael Larsen,1997,Writer's Digest Books,9.0
241066,0927629089,Make It Legal,Lee Wilson,1990,F &amp; W Pubns,10.0
241067,0671525557,"Knee-Deep in the Dead (Doom, Book 1)",Dafydd ab Hugh,1995,Pocket Star,4.0
241068,1880559862,Photography for Writers: Using Photography to Increase Your Writing Income,Michael F. Havelin,1998,Lightning Source Inc,10.0
241069,0061053082,Tapestries: An Anthology (Magic : the Gathering),Kathy Ice,1995,Harpercollins,2.5
241070,0312396198,"How to Publish, Promote, &amp; Sell Your Own Book : The insider's guide to everything you need to know about self-publishing from pasteup to publicity",Robert L. Holt,1986,St. Martin's Griffin,10.0
241071,0898797462,"1997 Poet's Market (Poet's Market, 1997)",Christine Martin,1996,F &amp; W Pubns,10.0
241072,0898797128,"1996 Poet's Market (Poet's Market, 1996)",Christine Martin,1995,F &amp; W Pubns,10.0
241073,155615223X,Out of the Inner Circle: The True Story of a Computer Intruder Capable of Cracking the Nation's Most Secure Computer Systems,Bill Landreth,1989,Microsoft Pr,0.0
241074,0201696428,Search Engines for the World Wide Web: Visual Quickstart Guide (Visual Quickstart Guide Series),Alfred Glossbrenner,1997,Addison-Wesley,10.0
241075,1561384135,Quest: In Search of the Dragontooth/Book and Amulet,Michael Green,1994,Running Pr,0.0
241076,0201884488,HTML for the World Wide Web: Visual Quickstart Guide,Elizabeth Castro,1996,Addison-Wesley Pub Co,10.0
241077,0671038893,The Deceivers,Alfred Bester,1999,I Books,10.0
241078,1559723246,Why Good People Do Bad Things: How to Make Moral Choices in an Immoral World,Bruce Hamstra,1996,Carol Publishing Corporation,6.0
241079,1565041909,"New Worlds (New Anthology Series , Vol 1)",David Garnett,1997,White Wolf Pub,10.0
241080,0312288794,The Year's Best Science Fiction: 2001 : Nineteenth Annual Collection (Year's Best Science Fiction),Gardner Dozois,2002,St. Martin's Griffin,10.0
241081,0312204450,The Year's Best Science Fiction : Sixteenth Annual Collection,Gardner Dozois,1999,Bluejay Books,5.0
241082,0312190336,The Year's Best Science Fiction: Fifteenth Annual Collection,Gardner Dozois,1998,St. Martin's Griffin,5.0
241083,0451458788,Nebula Awards Showcase 2002: The Year's Best SF and Fantasy,Kim Stanley Robinson,2002,Roc,5.0
241084,0553575228,Full Spectrum 5,Jennifer Hershey,1996,Spectra Books,9.0
241085,0061057290,Living Real,James C. Bassett,1997,Harper Mass Market Paperbacks (Mm),5.0
241086,0060551704,The Complete Works of Oscar Wilde,Oscar Wilde,1989,Perennial,10.0
241087,0892967420,The Earthquake Bird,Susanna Jones,2001,Mysterious Press,9.0
241088,0670853380,"The Balkans: Nationalism, War and the Great Powers 1809-1999",Misha Glenny,2000,Viking Books,0.0
241089,0691086672,"Neighbors : The Destruction of the Jewish Community in Jedwabne, Poland",Jan Tomasz Gross,2001,Princeton University Press,0.0
241090,0595124674,The Actual Adventures of Michael Missing,Michael Hickins,2000,Authors Choice Press,10.0
241091,0140443045,Rudin (Penguin Classics),Ivan Sergeevich Turgenev,1975,Penguin Books,0.0
241092,0140441786,My Childhood (Classics S.),Maksim Gor'kii,1969,Penguin Putnam~trade,0.0
241093,0393047024,Survivor: A Novel,Chuck Palahniuk,1999,W. W. Norton &amp; Company,8.0
241094,0375700951,The Pyramid,ISMAIL KADARE,1998,Vintage,0.0
241095,0312254628,Explorers: Sf Adventures to Far Horizons,Gardner Dozois,2000,St. Martin's Press,10.0
241096,0385499671,Familiar Strangers: Uncommon Wisdom in Unlikely Places,Gotham Chopra,2002,Doubleday Books,5.0
241097,159129102X,The Contingency of Power,Tracy Kiewel Sutterer,2002,Publishamerica,10.0
241098,1560252464,"Cybershock: Surviving Hackers, Phreakers, Identity Thieves, Internet Terrorists and Weapons of Mass Disruption",Winn Schwartau,2000,Thunder's Mouth Press,10.0
241099,0553104934,Zeitgeist (Bantam Spectra Book),Bruce Sterling,2000,Bantam Books,9.0
241100,0140376232,Vulpes the Red Fox,Jean Craighead George,1996,Puffin Books,0.0
241101,0571199062,The Woman Who Spilled Words All over Herself: Writing and Living the Zona Rosa Way,Rosemary Daniell,1997,Farrar Straus &amp; Giroux,9.5
241102,0375503811,Nine Horses : Poems,BILLY COLLINS,2002,Random House,10.0
241103,0151001537,View with a Grain of Sand: Selected Poems,Wislawa Szymborska,1995,Harcourt,10.0
241104,0201544229,The Oberon System: User Guide and Programmer's Manual,Martin Reiser,1991,Addison Wesley Longman,0.0
241105,015100630X,Night Picnic: Poems,Charles Simic,2001,Harcourt,10.0
241106,1577292693,Survive and Thrive : Use and Care For Your PC,Gateway,2002,Gateway Press,10.0
241107,1577292847,"Capture, Create and Share Digital Movies (Survive and Thrive series)",Jeff Schindler,2003,Gateway Publishers,10.0
241108,1577292715,Use Your PC to Explore Digital Music (Survive and Thrive series),Richard Griencewic,2002,Gateway Publishers,10.0
241109,1577292723,Create and Share Digital Photos (Survive and Thrive series),Paul Grupp,2002,Gateway Publishers,10.0
241110,060960922X,Love Is the Killer App: How to Win Business and Influence Friends,TIM SANDERS,2002,Crown Business,7.5
241111,1568582412,Little Doors,Paul Di Filippo,2002,Four Walls Eight Windows,8.0
241112,0385499078,Body of Secrets: Anatomy of the Ultra-Secret National Security Agency from the Cold War Through the Dawn of a New Century,James Bamford,2001,Doubleday Books,10.0
241113,0679463224,Tomorrow Now : Envisioning the Next Fifty Years,BRUCE STERLING,2002,Random House,10.0
241114,067178658X,The FBI: Inside the World's Most Powerful Law Enforcement Agency,Ronald Kessler,1994,Pocket,9.0
241115,0743436776,State of the Union : A Thriller,Brad Thor,2004,Atria Books,0.0
241116,0962654124,The Dynamics of Flight: A Woman Approaching Her 30th Birthday Takes Off to Confront Life and Learns About Death/an Adventure on the Road,Robin L. Stratton,1991,Mockingbird Square,7.0
241117,0590404423,The Wizard of Oz,L. Frank Baum,1984,Scholastic,6.0
241118,0804112320,Crazy Woman,Kate Horsley,1994,Ivy Books,0.0
241119,0380803399,Night Thunder's Bride (The Blackfoot Warrior Series),Karen Kay,1999,Avon,0.0
241120,0674805518,"Shanghai Modern: The Flowering of a New Urban Culture in China, 1930-1945 (Interpretations of Asia)",Leo Ou-Fan Lee,1999,Harvard University Press,7.0
241121,0226472531,Into the Light of Things: The Art of the Commonplace from Wordsworth to John Cage,George J. Leonard,1995,University of Chicago Press,8.0
241122,0750917164,1066 &amp; All That: A Memorable History of England,W. C. Sellar,1997,Natl Book Network,9.0
241123,1592580025,Dickens : Public Life &amp; Private Passions,Peter Ackroyd,2002,Hylas Publishing,9.0
241124,1562057316,Windows Nt Server 4 Professional Reference,New Riders Development,1997,Macmillan Computer Pub,9.0
241125,188622823X,Did You Read Feagler Today?,Dick Feagler,1998,Gray &amp; Company Publishers,0.0
241126,0373255845,"Loverboy (Harlequin Temptation, No 484)",Vicki Lewis Thompson,1994,Harlequin,0.0
241127,0517557118,One of My Very Best Friends,Shirley Lord,1988,Random House Value Pub,0.0
241128,0415905494,Solitude and the Sublime: Romanticism and the Aesthetics of Individuation,Frances Ferguson,1992,Routledge,0.0
241129,0486209393,Bear That Wasn't,F. Tashlin,1981,Dover Pubns,0.0
241130,038078209X,"Music, The Brain, And Ecstasy : How Music Captures Our Imagination",R Jourdain,1998,Perennial,0.0
241131,0393317331,The Norton History of the Human Sciences (The Norton History of Science),Roger Smith,1997,W. W. Norton &amp; Company,0.0
241132,0465098223,The New Republic Reader: Eighty Years of Opinion and Debate,Dorothy Wickenden,1994,Perseus Books Group,0.0
241133,0195002989,Modern Capitalism: The Changing Balance of Public and Private Power,Andrew Shonfield,1969,Oxford Univ Pr (Sd),0.0
241134,0393040895,Eve Spoke: Human Language and Human Evolution,Philip Lieberman,1998,W. W. Norton &amp; Company,0.0
241135,0140097333,"New Lands, New Men: America and the Second Great Age of Discovery",William H. Goetzmann,1987,Penguin USA,0.0
241136,0843947950,Lord Savage,Debra Dier,2000,Leisure Books,0.0
241137,0380786028,Silver Moon Song,Genell Dellin,1996,Harper Mass Market Paperbacks (Mm),0.0
241138,0312110960,When the Clock Struck Zero: Science's Ultimate Limits,John Taylor,1994,St. Martin's Press,0.0
241139,0671759175,PREDICTIONS: SOCIETY'S TELLTALE SIGNATURE REVEALS PAST &amp; FORCASTS THE FUTURE,Theodore Modis,1992,Simon &amp; Schuster,0.0
241140,0440098904,Zebulon Pike:  Pioneer Destiny,Richard Woodley,1982,Dell Publishing,0.0
241141,0449906930,Number: 1 2 3 4 5 6 7 8 9 10,John McLeish,1992,Ballantine Books,4.0
241142,0812918533,The Big Bang Never Happened/a Startling Refutation of the Dominant Theory of the Origin of the Universe,Eric J. Lerner,1991,Times Books,0.0
241143,082173671X,False Promises,Violet Hamilton,1992,Kensington Pub Corp (Mm),1.0
241144,0140056998,The Whisperings Within,David P. Barash,1981,Penguin USA,0.0
241145,0387947000,A Theory for Everything: Essays and Short Fiction,Jeremy Bernstein,1996,Copernicus Books,0.0
241146,0671708619,"WHITNEY, MY LOVE",Judith McNaught,1990,Pocket,8.0
241147,0525936742,We Are Not Alone: The Continuing Search for Extraterrestrial Intelligence,Walter Sullivan,1993,Penguin USA,0.0
241148,0060183101,"Through a Universe Darkly: A Cosmic Tale of Ancient Ethers, Dark Matter, and the Fate of the Universe",Marcia Bartusiak,1993,HarperCollins Publishers,0.0
241149,0393046192,New Federalist Papers: Essays in Defense of the Constitution (A Twentieth Century Fund Book),Alan Brinkley,1997,W. W. Norton &amp; Company,0.0
241150,0684196301,OUT OF CONTROL GLOBAL TURMOIL ON THE EVE OF THE TWENTY FIRST CENTURY,Zbigniew Brzezinski,1993,Scribner,0.0
241151,0060916222,A Worthy Tradition: Freedom of Speech in American,Harry Jr. Kalven,1989,Harpercollins,0.0
241152,0465090443,Vital Dust: Life As a Cosmic Imperative,Christian De Duve,1995,Perseus Books Group,0.0
241153,0812922158,The New York Times Book of Science Literacy: The Environment from Your Backyard to the Ocean Floor,Nicholas Wade,1994,Random House Inc,0.0
241154,0962827908,The Golden Years are a Crock,Richard F. Carter,1996,Melren Enterprises,0.0
241155,0670819069,Wildlife in America,Peter Matthiessen,1987,Nicholas Books,0.0
241156,0195073819,Return to Diversity: A Political History of East Central Europe Since World War II,Joseph Rothschild,1993,Oxford University Press,0.0
241157,0881849650,Thurgood Marshall: Justice for All,Roger Goldman,1993,Carroll &amp; Graf Publishers,0.0
241158,0781433428,The Happy-Hoppy Frog (Gabe and Critters),Becky Freeman,2000,Faith Kidz,3.0
241159,0781433398,The Worm Surprise (Gabe and Critters),Becky Freeman,2000,Faith Kidz,3.5
241160,0781433401,The Colossal Catfish (Gabe and Critters),Becky Freeman,2000,Faith Kidz,7.0
241161,0821736108,Apache Magic,Janis Reams Hudson,1991,Zebra Books,0.0
241162,038077738X,Tempt a Lady,Susan Weldon,1994,Harper Mass Market Paperbacks (Mm),6.0
241163,082174898X,Apache Heartsong (Zebra Lovegram Historical Romance),Janis Reams Hudson,1995,Zebra Books,6.0
241164,0821726412,Apache Heartbeat,Judith Steel,1989,Kensington Pub Corp (Mm),8.0
241165,0821752901,Apache Flame,Janis Reams Hudson,1996,Zebra Books,0.0
241166,0821758632,The Gamble (Zebra Historical Romance),Laura Parker,1998,Zebra Books,0.0
241167,1577487095,Take Your Mark,Angela Kiesling,2000,Barbour Bargain Books,8.0
241168,0821733273,Fires in the Night,Judith Hill,1991,Zebra Books,0.0
241169,0373700237,From This Beloved Hour (Superromance),Willa Lambert,1982,World Wide Publications,0.0
241170,8420646210,Cafe De Artistas = Artists Cafe,Camilo Jose Cela,1996,Alianza,8.0
241171,8420646091,El Hechizado: San Juan De Dios,Francisco Ayala,1996,Alianza,9.0
241172,0446305669,Beyond the Dawn,Jo Ann Wendt,1983,Warner Books,0.0
241173,8479535318,La obsesiÃ³n antiamericana,Jean Francois Revel,2003,Ediciones Urano,0.0
241174,0440117038,The Distant Wood (The Morland Dynasty #3),Cynthia Harrod-Eagles,1982,Dell Publishing Company,0.0
241175,0872165418,Daughter of the Sand,Pamela South,1979,Playboy Paperbacks,0.0
241176,0850304318,How to Read Hands,Lori Reid,1985,Harpercollins,0.0
241177,3853670016,Brief Survey of Austrian History,Rickett,1985,I B D Ltd,7.0
241178,2253096245,L'hymne Ã?Â  l'amour,Edith Piaf,1994,LGF,8.0
241179,2253019585,Sens dessus dessous: Sketches (Le Livre de poche),Raymond Devos,1978,le Livre de poche,7.0
241180,2070384233,DÃ?Â©rives sur le Nil,Naguib Mahfouz,1991,Gallimard,8.0
241181,2070366669,Casse-pipe,Louis-Ferdinand CÃ?Â©line,1975,Gallimard,8.0
241182,0141185570,This Side of Paradise (Penguin Modern Classics),F.Scott Fitzgerald,2001,Penguin Books Ltd,0.0
241183,0310574102,Think Big,Ben Carson,1992,Zondervan Publishing Company,9.0
241184,0316735604,The Tapestries: A Novel,Kien Nguyen,2003,Back Bay Books,3.5
241185,0373230079,Where the Nights Are Long,Kate Hoffmann,2003,Harlequin,1.6666666666666667
241186,037305355X,Love Song for a Raven (Silhouette Desire No 355),Elizabeth Lowell,1987,Silhouette,0.0
241187,0864426089,Lonely Planet Central Europe (Lonely Planet Central Europe.),Krzysztof Dydynski,1999,Lonely Planet,5.0
241188,0262680939,"Turtles, Termites, and Traffic Jams: Explorations in Massively Parallel Microworlds (Complex Adaptive Systems)",Mitchel Resnick,1997,Bradford Books,9.0
241189,0743204476,Digital Biology,Peter J. Bentley,2002,Simon &amp; Schuster,9.0
241190,1881474038,Don't Go to Work Unless It's Fun,Frank Sanitate,1994,"Casa Graphics, Inc.",0.0
241191,0451401638,Fortune's Lady,Robin Leanne Wiete,1990,New Amer Library (Mm),5.0
241192,0517309246,Russian Legends,Pola Weiss,1981,Random House Value Pub,0.0
241193,0843943661,Tempt the Devil,Connie Mason,1998,Leisure Books,3.5
241194,0071422684,The Elephants of Style : A Trunkload of Tips on the Big Issues and Gray Areas of Contemporary American English,Bill Walsh,2004,McGraw-Hill,0.0
241195,0747562075,Someone to Run with,David Grossman,2003,Bloomsbury Publishing Plc,0.0
241196,0553574256,The Bride's Bodyguard,ELIZABETH THORNTON,1997,Fanfare,7.5
241197,1565123735,A Company of Three: A Novel,Varley O'Connor,2003,Algonquin Books of Chapel Hill,0.0
241198,1931859000,The Struggle for Palestine,Lance Selfa,2002,Haymarket Books,0.0
241199,0843948108,The Deed,Lynsay Sands,2000,Leisure Books,0.0
241200,055323823X,FINAL HARBOR,HARRY HOMEWOOD,1984,Bantam,0.0
241201,0821761021,Wild Highland Rose (Zebra Splendor Historical Romances),Christine Cameron,1999,Zebra Books,8.0
241202,0768911729,"24 Hours to the Civil Service Exams (Arco 24 Hours to the Civil Service Exams, 2nd ed)",Shannon R. Turlington,2002,Peterson's,7.0
241203,0767907043,"A Tale of Two Valleys : Wine, Wealth and the Battle for the Good Life in Napa and Sonoma",ALAN DEUTSCHMAN,2004,Broadway,0.0
241204,0505522543,Lord of the Night,Connie Mason,1998,Love Spell,8.0
241205,0843933054,Forbidden Passion,Theresa Scott,1992,Leisure Books,3.0
241206,1564782980,Thank You for Not Reading: Essays on Literary Trivia,Dubravka Ugresic,2003,Dalkey Archive Press,0.0
241207,0822053357,Physical Geology (Cliffs Quick Review),Mark J.  Crawford,1998,Cliffs Notes,0.0
241208,0451406125,Autumn's Flame,Denise Domning,1995,Topaz,2.3333333333333335
241209,0523424825,Silken Captive,Julia Fitzgerald,1985,Pinnacle Books (Mm),0.0
241210,0821736590,Sweet Paradise,Terri Valentine,1992,Zebra Books,2.5
241211,1555049133,The Pearl,John Steinbeck,1989,Chivers North Amer,0.0
241212,0895261103,Dangerous Diplomacy: How the State Department Threatens America's Security,Joel Mowbray,2003,Regnery Publishing,0.0
241213,0684869594,Made from Scratch: Reclaiming the Pleasures of the American Hearth,Jean Zimmerman,2003,Free Press,0.0
241214,0813398282,"Fast Food, Fast Track? Immigrants, Big Business, and the American Dream",Jennifer Parker Talwa,2002,Westview Press,0.0
241215,1859847943,Hollow City: Gentrification and the Eviction of Urban Culture,Rebecca Solnit,2001,Verso,0.0
241216,0465075967,The Secret Trauma: Incest in the Lives of Girls and Women,Diana E.H. Russell,1987,Basic Books,0.0
241217,0719561590,Voyaging the Pacific: In Search of the South,Miles Hordern,2002,John Murray General Publishing Division,0.0
241218,047141431X,It Doesn't Take a Rocket Scientist: Great Amateurs of Science,John  Malone,2002,Wiley,0.0
241219,0595000932,Nassau,John Reisinger,2000,Writers Club Press,0.0
241220,0393323722,Political Numeracy: Mathematical Perspectives on Our Chaotic Constitution,Michael I. Meyerson,2003,W. W. Norton &amp; Company,0.0
241221,0679764844,Who in Hell...: A Guide to the Whole Damned Bunch,Sean Kelly,1996,Random House Inc,0.0
241222,1567511260,The War Against Children of Color: Psychiatry Targets Inner-City Youth,Peter Roger Breggin,1998,Consortium Book Sales &amp; Dist,0.0
241223,0939431181, Hiking the California Coastal Trail: Oregon to Monterey,Bob Lorentzen,1997,Bored Feet Publications,0.0
241224,0425054489,Collins Spanish Dict,"Henry H., Jr. Collins",1982,Berkley Publishing Group,5.0
241225,0394589335,The Age of Missing Information,Bill McKibben,1992,Random House Inc,0.0
241226,0226257142,"Blacked Out: Dilemmas of Race, Identity, and Success at Capital High",Signithia Fordham,1996,University of Chicago Press,0.0
241227,0805207449,"An Economic History of Women in America: Women's Work, the Sexual Division of Labor, and the Development of Capitalism",Julie Matthaei,1983,Random House Inc,0.0
241228,0312253761,The Better Man: A Novel,Anita Nair,2001,Picador USA,0.0
241229,0375431160,"Past Lives, Future Healing: A Psychic Reveals the Secrets of Good Health and Great Relationships (Random House Large Print)",Sylvia Browne,2001,Random House Large Print Publishing,10.0
241230,0679771328,Common Sense Government: Works Better and Costs Less,Albert Gore,1995,Random House,0.0
241231,0312280734,Carp Fishing on Valium,Graham Parker,2001,St. Martin's Griffin,0.0
241232,0312209584,"Science of Star Wars: An Astrophysicist's Independent Examination of Space Travel, Aliens, Planets, and Robots As Portrayed in the Star Wars Films and Books",Jeanne Cavelos,1999,St. Martin's Press,0.0
241233,0671880713,Sam Houston : Life and Times of Liberator of Texas an Authentic American Hero,John Hoyt Williams,1994,Touchstone,0.0
241234,0440038529,The Innocent Dark,J. A. Forrester,1983,Dell Publishing Company,0.0
241235,1568581661,The Wild Numbers,Philibert Schogt,2000,Four Walls Eight Windows,0.0
241236,1565848292,Lost Liberties: Ashcroft and the Assault on Personal Freedom,Cynthia Brown,2003,New Press,0.0
241237,0375405836,Jesse James : Last Rebel of the Civil War,T.J. STILES,2002,Knopf,0.0
241238,0670031232,The Chinese in America: A Narrative History,Iris Chang,2003,Penguin USA,0.0
241239,0935755144,Agenda 21: The Earth Summit Strategy to Save Our Planet,Daniel Sitarz,1994,Earth Press,0.0
241240,0802714064,Edison &amp; the Electric Chair: A Story of Light and Death,Mark Regan Essig,2003,Walker &amp; Company,0.0
241241,0451401441,Virus,Peter Caine,1989,New Amer Library (Mm),0.0
241242,0786886404,The Frozen Water Trade : A True Story,Gavin Weightman,2004,Hyperion,0.0
241243,0375756930,Uncle Tom's Cabin: Or Life Among the Lowly (Modern Library Classics),Harriet Beecher Stowe,2001,Modern Library,0.0
241244,0603550835,The Complete Winnie-the-Pooh,A.A. Milne,1992,Egmont Childrens Books,0.0
241245,157954021X,"Low-Fat Living : Turn off the Fat-Makers, Turn on the Fat-Burners for Longevity, Energy, Weight Loss, Freedom from Disease",Robert K. Cooper,1998,Rodale Books,0.0
241246,0811809102,Exploring the North Coast: The California Coast from the Golden Gate to the Oregon Border,Jonathan Franks,1996,Chronicle Books Llc,0.0
241247,1591297192,Notes of a Would-Be Astronaut,Fairleigh Brooks,2002,Publishamerica,0.0
241248,0743486536,Ray Bradbury Presents Dinosaur World,Stephen Leigh,2004,I Books,4.0
241249,0671725645,COMPLETE RESUME BOOK AND JOB GETTER'S GUIDE : COMPLETE RESUME BOOK AND JOB GETTER'S GUIDE,"Juvenal L., Dr. Angel",1990,Pocket,0.0
241250,0876374577,Off Black Bk Us Paper,House of Collectibles,1984,House of Collectibles,0.0
241251,0440500052,Molecules of the Mind: The Brave New Science of Molecular Psychology,Jon Franklin,1988,Dell Publishing Company,0.0
241252,0812966740,On Our Way to Beautiful: A Family Memoir,Yolanda Young,2003,Random House Trade,0.0
